EventID,StartTime,EndTime,ResourceID,VenueA,VenueB,Cost
9133,8814,8960,63,217,65,147
9134,9365,9509,157,227,223,127
9135,7086,7224,205,386,30,187
9136,10004,10054,62,308,98,103
9137,2681,2808,130,65,176,157
9138,10014,10079,58,230,223,158
9139,8130,8163,272,407,182,117
9140,7331,7442,295,60,14,170
9141,6140,6281,109,408,457,197
9142,9686,9822,249,24,339,87
9143,4546,4690,245,495,247,38
9144,4451,4489,182,413,231,129
9145,907,971,187,488,384,14
9146,1401,1523,189,493,145,75
9147,4623,4662,276,165,235,92
9148,2165,2289,200,323,111,135
9149,4232,4330,282,138,183,96
9150,5518,5669,200,483,427,182
9151,6717,6800,124,424,174,186
9152,4448,4525,2,363,464,95
9153,432,606,175,488,111,12
9154,7361,7432,241,476,376,130
9155,2142,2307,74,244,200,156
9156,5357,5516,285,255,31,193
9157,9098,9276,140,431,481,50
9158,6985,7118,12,121,210,118
9159,9996,10079,16,404,326,57
9160,7613,7754,157,136,277,54
9161,9831,9934,101,355,185,21
9162,927,1080,204,411,53,120
9163,5814,5901,245,254,446,129
9164,8609,8704,72,143,252,37
9165,6882,6985,289,34,301,38
9166,6383,6462,220,298,171,15
9167,7712,7786,176,311,91,98
9168,591,646,199,311,38,99
9169,6997,7148,272,32,246,169
9170,8349,8415,107,28,245,181
9171,754,789,269,33,101,65
9172,5044,5222,10,73,107,132
9173,4909,4998,92,426,222,156
9174,2876,2977,145,51,283,10
9175,1479,1606,296,328,181,166
9176,10046,10079,61,331,356,54
9177,9377,9483,216,462,135,20
9178,4051,4098,55,278,80,151
9179,7571,7625,135,223,469,101
9180,9668,9787,50,43,335,47
9181,450,528,119,289,417,25
9182,6020,6148,222,349,222,175
9183,9497,9591,79,112,294,84
9184,3094,3266,107,370,247,101
9185,4702,4772,272,257,154,108
9186,3970,4121,246,124,157,170
9187,9009,9122,28,377,125,12
9188,2937,3081,244,405,70,185
9189,1299,1445,295,105,417,29
9190,6570,6640,184,24,486,94
9191,5775,5855,81,218,228,168
9192,9934,10001,143,442,432,177
9193,5000,5160,126,354,239,46
9194,6464,6636,237,391,363,134
9195,9653,9744,262,451,341,144
9196,9328,9426,41,411,88,144
9197,7146,7289,85,260,250,132
9198,4212,4369,276,197,471,167
9199,1367,1410,151,10,227,107
9200,2709,2835,196,161,94,82
9201,1643,1754,249,113,39,180
9202,8417,8459,73,10,147,15
9203,4323,4372,5,236,413,36
9204,9286,9333,69,305,398,81
9205,4085,4178,234,29,475,56
9206,6919,7042,225,271,473,35
9207,4769,4900,114,410,184,91
9208,490,540,299,108,190,63
9209,1033,1083,16,452,59,194
9210,5296,5456,155,190,203,123
9211,3690,3743,113,245,30,187
9212,758,804,237,141,291,58
9213,1511,1656,185,213,488,17
9214,8186,8275,4,95,484,36
9215,7295,7379,233,110,121,162
9216,7881,7922,43,431,454,11
9217,1600,1704,290,88,212,50
9218,1257,1428,81,471,443,50
9219,4277,4310,1,213,40,63
9220,8588,8715,172,139,434,187
9221,9724,9863,207,28,88,176
9222,5129,5180,139,128,175,148
9223,678,778,242,43,33,152
9224,506,544,156,174,27,31
9225,5174,5266,36,363,58,156
9226,5373,5507,30,426,494,48
9227,7895,8028,98,410,456,189
9228,4489,4645,249,311,224,116
9229,814,927,132,468,258,95
9230,6160,6228,163,242,180,12
9231,4478,4551,92,159,206,76
9232,932,1061,135,340,383,187
9233,8195,8331,57,400,374,135
9234,5529,5625,55,379,266,50
9235,8169,8326,56,407,60,86
9236,9203,9375,50,196,29,104
9237,9115,9150,39,291,256,181
9238,5411,5531,251,22,286,53
9239,6578,6733,281,196,436,93
9240,764,861,139,376,149,33
9241,4898,4999,71,320,499,76
9242,2374,2507,253,405,323,14
9243,8684,8851,32,359,178,21
9244,1061,1175,64,117,225,181
9245,8385,8521,91,211,262,74
9246,7278,7319,151,74,131,26
9247,6733,6907,259,60,151,48
9248,91,234,196,338,276,30
9249,7194,7226,23,220,274,29
9250,4336,4422,219,185,296,130
9251,2525,2612,240,201,211,198
9252,1716,1758,161,129,63,127
9253,1368,1480,20,15,408,136
9254,7084,7117,42,353,426,127
9255,5699,5757,275,451,4,11
9256,7352,7503,284,129,92,139
9257,4652,4776,186,234,224,36
9258,8674,8813,248,247,410,21
9259,7101,7240,250,68,353,33
9260,9897,9967,91,284,389,69
9261,4905,5085,61,133,106,12
9262,9697,9765,57,186,82,125
9263,2895,3018,249,274,114,60
9264,6927,7075,144,402,353,23
9265,8583,8760,53,88,352,21
9266,5657,5836,138,414,147,186
9267,7623,7753,274,441,277,17
9268,1484,1559,85,176,387,113
9269,2114,2159,273,111,213,34
9270,238,411,277,20,77,101
9271,8042,8081,36,436,207,176
9272,2759,2801,204,368,124,127
9273,1020,1107,191,475,173,168
9274,5762,5819,163,64,201,122
9275,6206,6255,224,362,212,48
9276,9380,9513,178,278,441,111
9277,3159,3287,28,68,400,102
9278,3989,4115,263,250,97,46
9279,993,1060,92,168,448,80
9280,5891,5932,282,484,468,15
9281,6344,6442,10,314,225,153
9282,7587,7669,287,255,467,34
9283,8778,8859,148,457,61,24
9284,833,864,224,200,166,148
9285,4798,4959,148,492,496,71
9286,9233,9322,14,388,3,80
9287,7054,7099,116,360,416,90
9288,6784,6814,274,312,357,170
9289,8134,8173,197,142,290,184
9290,4013,4163,191,320,408,11
9291,4663,4765,240,453,313,23
9292,5159,5330,125,30,135,130
9293,241,303,251,336,272,157
9294,386,456,234,218,135,104
9295,1860,1938,3,352,484,22
9296,5253,5295,61,459,320,149
9297,5370,5525,169,153,247,63
9298,8882,9042,1,278,145,56
9299,7941,8049,13,196,82,140
9300,2696,2854,167,402,2,123
9301,2683,2801,162,115,95,13
9302,6069,6134,275,185,38,91
9303,6058,6102,60,97,169,50
9304,4143,4292,42,48,411,122
9305,9058,9218,243,345,390,98
9306,220,342,63,107,444,169
9307,1972,2137,137,45,263,16
9308,5879,5932,149,53,66,15
9309,53,209,133,324,474,20
9310,4503,4628,35,170,220,158
9311,9891,9975,111,411,396,49
9312,7746,7880,75,402,397,107
9313,9203,9379,299,136,230,67
9314,8371,8520,104,22,291,48
9315,6056,6131,105,309,25,106
9316,839,962,212,102,211,21
9317,7191,7241,77,155,425,41
9318,3335,3487,106,313,433,86
9319,1418,1483,161,275,417,27
9320,9297,9383,221,200,297,83
9321,3107,3247,153,107,496,119
9322,5733,5812,44,337,157,199
9323,5162,5263,191,488,216,151
9324,1922,2046,17,387,279,159
9325,5236,5293,151,196,360,69
9326,1766,1932,230,317,282,158
9327,7846,7981,117,123,500,182
9328,759,821,102,5,144,49
9329,3443,3534,114,355,266,144
9330,3920,3976,292,198,3,47
9331,5314,5350,79,254,9,76
9332,94,130,159,126,397,149
9333,7135,7262,220,264,156,129
9334,657,814,79,200,22,198
9335,2624,2772,162,245,376,139
9336,9928,10065,219,104,212,138
9337,474,595,106,498,249,59
9338,8682,8726,285,397,270,47
9339,3297,3375,23,289,236,17
9340,1529,1707,278,87,151,128
9341,8191,8233,239,186,51,144
9342,6490,6555,54,2,289,139
9343,6783,6861,207,236,271,185
9344,2848,3007,35,451,217,149
9345,9404,9533,6,8,194,112
9346,8260,8424,33,449,465,50
9347,7968,8148,25,160,373,51
9348,6053,6126,279,345,137,106
9349,5284,5442,12,217,280,29
9350,7366,7430,81,324,147,35
9351,10013,10079,227,5,112,41
9352,676,848,32,272,109,77
9353,9154,9185,280,469,436,98
9354,4234,4329,272,234,283,156
9355,729,828,274,127,99,75
9356,6823,6934,277,194,470,187
9357,7501,7565,199,31,94,35
9358,3547,3594,259,353,16,118
9359,6922,7058,153,29,164,173
9360,9926,10079,244,326,351,87
9361,3646,3682,272,256,372,152
9362,141,225,228,269,89,174
9363,5479,5570,225,55,65,117
9364,8616,8781,255,12,148,30
9365,5466,5577,250,277,487,172
9366,1612,1702,226,103,366,29
9367,4648,4720,62,431,245,181
9368,5541,5670,71,139,247,162
9369,9867,9967,130,127,101,38
9370,8139,8308,82,231,116,194
9371,639,759,245,210,223,44
9372,524,689,159,423,8,122
9373,8533,8633,206,130,460,13
9374,1883,1998,227,230,151,114
9375,6327,6392,60,308,315,188
9376,7959,8119,163,432,219,97
9377,2051,2161,176,340,438,86
9378,2452,2549,172,288,404,118
9379,6584,6730,90,313,92,156
9380,9946,9990,238,83,70,193
9381,6881,7031,139,23,222,180
9382,384,439,161,397,134,36
9383,3730,3892,84,225,368,69
9384,9127,9261,276,270,112,70
9385,2211,2292,275,342,385,165
9386,8597,8726,71,80,184,175
9387,4143,4281,257,379,216,57
9388,9224,9359,221,45,31,68
9389,5904,6036,191,255,138,174
9390,9087,9130,287,468,160,61
9391,8038,8088,157,427,396,158
9392,2636,2771,75,247,119,170
9393,5990,6021,205,17,27,196
9394,1264,1332,220,212,442,83
9395,6395,6434,300,410,223,29
9396,4665,4704,291,465,439,31
9397,104,146,55,221,201,101
9398,9713,9825,159,174,483,89
9399,4073,4112,28,50,243,142
9400,4403,4535,67,336,377,135
9401,4884,4954,3,467,332,90
9402,2963,3026,175,341,346,150
9403,9348,9507,235,352,477,60
9404,925,1082,102,81,56,115
9405,6501,6626,205,292,454,37
9406,751,895,31,322,273,183
9407,6619,6665,61,417,254,33
9408,3496,3590,1,328,76,101
9409,549,584,209,139,91,47
9410,7510,7647,132,126,159,157
9411,5023,5158,174,72,470,120
9412,5834,5879,164,499,99,82
9413,8177,8332,135,41,42,115
9414,243,313,261,192,359,156
9415,5773,5852,282,276,370,137
9416,5625,5746,288,253,473,91
9417,9236,9313,31,134,371,27
9418,5640,5752,84,493,405,145
9419,2698,2786,26,413,442,35
9420,6543,6643,119,11,467,178
9421,4032,4096,254,235,361,81
9422,4831,4934,117,117,398,193
9423,2383,2492,177,348,234,144
9424,7021,7178,145,450,363,23
9425,4832,4982,233,67,135,172
9426,6444,6544,247,77,403,199
9427,8354,8438,152,53,289,12
9428,6718,6863,39,12,17,162
9429,9376,9519,287,150,89,167
9430,8320,8392,297,292,127,26
9431,6213,6309,68,63,66,138
9432,2074,2212,183,260,179,164
9433,7697,7739,93,146,265,161
9434,1170,1200,176,330,187,130
9435,9236,9412,291,46,186,145
9436,4276,4364,136,348,180,106
9437,5738,5797,76,395,115,83
9438,3351,3448,141,29,367,129
9439,439,600,11,213,437,176
9440,3546,3594,123,303,169,166
9441,4791,4882,166,478,231,148
9442,4415,4528,11,381,242,63
9443,2023,2092,268,84,38,173
9444,1650,1698,94,202,158,173
9445,2493,2547,262,41,164,75
9446,4302,4458,284,259,299,65
9447,7608,7754,27,250,30,104
9448,463,606,13,319,190,175
9449,327,459,67,198,343,65
9450,3039,3182,208,92,478,75
9451,3312,3375,219,172,232,49
9452,54,210,269,27,131,199
9453,8045,8085,247,263,319,200
9454,3958,4100,265,256,254,179
9455,5387,5458,98,318,302,169
9456,7121,7200,200,290,413,37
9457,8506,8612,186,142,138,37
9458,9604,9773,115,260,469,102
9459,7411,7586,79,270,85,112
9460,2405,2439,52,215,412,100
9461,1714,1824,296,161,85,133
9462,4654,4798,279,426,380,136
9463,1619,1741,170,377,115,59
9464,3355,3403,229,294,482,68
9465,1167,1251,153,419,254,94
9466,6273,6319,217,384,49,128
9467,6217,6339,26,73,58,15
9468,334,375,88,256,271,118
9469,5041,5215,183,455,419,143
9470,7603,7647,3,180,62,172
9471,2051,2164,117,263,460,176
9472,875,1012,99,49,315,189
9473,45,159,111,455,254,108
9474,9798,9881,88,374,285,129
9475,9429,9501,255,147,346,108
9476,3068,3143,203,467,264,183
9477,10010,10079,163,100,46,29
9478,5700,5771,134,389,407,62
9479,8831,8986,69,440,337,16
9480,7282,7395,229,309,99,197
9481,1589,1698,154,129,335,165
9482,4385,4444,290,193,338,79
9483,5170,5347,197,91,325,77
9484,3317,3488,143,4,495,157
9485,2311,2467,229,482,341,29
9486,5812,5957,118,341,326,115
9487,8649,8763,3,332,228,25
9488,5250,5308,278,80,179,32
9489,1942,1979,99,46,335,146
9490,7119,7264,67,10,245,100
9491,9487,9543,141,143,425,199
9492,6115,6251,220,488,467,29
9493,6687,6820,236,352,193,12
9494,1511,1626,28,367,139,70
9495,4458,4488,42,1,95,110
9496,6095,6212,233,194,356,87
9497,7560,7684,215,433,329,111
9498,5943,6090,99,372,72,160
9499,7808,7960,155,43,392,25
9500,5530,5560,222,267,167,167
9501,344,412,124,125,28,166
9502,4865,5004,96,61,160,189
9503,7950,7985,215,429,51,106
9504,5479,5565,237,113,429,13
9505,5275,5357,152,85,279,162
9506,1,156,271,36,326,116
9507,2440,2618,104,32,479,157
9508,6190,6248,181,445,29,132
9509,1827,1869,222,204,63,111
9510,9894,9937,113,222,434,127
9511,945,1059,296,31,138,40
9512,1959,2106,294,328,438,184
9513,7688,7831,221,346,104,36
9514,9739,9916,146,212,227,18
9515,9301,9430,25,282,237,79
9516,6884,6931,77,77,310,140
9517,3587,3621,263,343,385,135
9518,8864,9026,160,365,241,125
9519,9227,9395,261,465,259,49
9520,4193,4278,234,179,319,113
9521,8700,8830,276,352,221,55
9522,7323,7417,258,96,481,188
9523,3839,3872,19,292,366,122
9524,1061,1174,132,250,417,95
9525,9673,9793,9,60,416,59
9526,3540,3668,232,440,78,196
9527,1439,1485,168,196,229,197
9528,8550,8596,142,10,275,50
9529,8760,8836,151,386,427,113
9530,5055,5115,123,231,41,117
9531,5342,5386,291,143,344,173
9532,2747,2832,55,192,465,155
9533,6689,6779,241,276,44,67
9534,1935,1981,187,55,263,196
9535,1221,1312,196,414,298,15
9536,431,531,226,305,25,87
9537,7081,7189,145,307,135,25
9538,5687,5856,34,169,51,164
9539,3649,3744,80,254,287,154
9540,1525,1573,83,223,405,146
9541,9773,9816,11,320,257,119
9542,818,956,268,38,457,84
9543,5051,5101,220,459,328,119
9544,6369,6423,53,245,389,129
9545,2492,2593,84,497,2,114
9546,7680,7722,286,497,16,97
9547,8501,8619,284,79,144,183
9548,190,285,246,249,365,185
9549,9656,9768,248,91,146,11
9550,548,637,31,102,43,103
9551,1056,1219,212,48,230,98
9552,9658,9830,223,92,396,48
9553,5080,5187,240,215,136,175
9554,1647,1746,178,443,260,64
9555,2967,3089,39,307,294,19
9556,1355,1387,70,441,415,113
9557,3807,3891,135,478,319,44
9558,2374,2517,249,358,390,131
9559,898,1064,168,296,157,183
9560,2710,2848,260,89,121,167
9561,5904,6028,136,102,356,81
9562,4195,4362,94,47,124,143
9563,68,128,62,161,332,96
9564,7819,7952,142,399,52,182
9565,6072,6128,108,319,280,102
9566,6036,6129,81,464,479,62
9567,7709,7831,8,259,389,65
9568,9990,10079,125,61,237,91
9569,2733,2844,77,349,368,66
9570,2411,2512,121,129,358,47
9571,1572,1654,292,179,409,199
9572,7906,8083,222,167,483,121
9573,2716,2887,4,252,102,67
9574,6124,6158,7,216,364,76
9575,5336,5449,268,23,458,88
9576,8495,8568,150,22,244,183
9577,8864,8934,266,195,96,103
9578,5690,5853,226,384,93,157
9579,3101,3246,12,393,220,50
9580,5917,6076,238,371,112,107
9581,318,482,31,189,181,147
9582,2178,2242,215,74,387,61
9583,1354,1488,236,192,435,15
9584,1040,1091,190,102,436,44
9585,7360,7396,111,428,154,34
9586,4679,4822,245,474,173,107
9587,8926,9086,216,109,377,134
9588,1470,1560,226,303,301,147
9589,7742,7774,269,16,442,186
9590,5452,5545,260,95,277,159
9591,9023,9072,91,361,77,177
9592,3653,3782,170,232,353,103
9593,3199,3353,200,139,413,83
9594,5442,5501,82,321,168,108
9595,2534,2607,79,7,278,178
9596,3367,3468,209,426,132,183
9597,4404,4467,290,352,376,108
9598,1999,2082,266,30,230,29
9599,9158,9284,23,469,374,120
9600,9343,9424,135,175,39,19
9601,6296,6461,103,266,369,48
9602,2308,2356,196,75,499,159
9603,8459,8585,8,157,356,57
9604,7942,8101,192,359,254,37
9605,937,1029,216,334,98,172
9606,204,326,193,307,171,176
9607,6802,6877,162,321,18,185
9608,9523,9651,154,38,72,64
9609,5228,5301,281,271,280,167
9610,9542,9572,281,456,264,142
9611,6284,6321,269,36,47,10
9612,7543,7598,145,306,382,54
9613,3347,3479,14,126,400,115
9614,8377,8414,260,333,171,152
9615,8283,8386,134,401,395,79
9616,3431,3585,69,400,58,60
9617,2847,2987,254,254,438,116
9618,3480,3653,115,398,483,28
9619,9622,9671,259,29,411,87
9620,3816,3977,153,358,124,21
9621,9687,9837,292,496,250,94
9622,6157,6318,134,91,61,152
9623,1991,2163,17,34,416,144
9624,7741,7842,237,86,307,33
9625,3742,3798,63,82,494,108
9626,5845,5987,159,199,4,65
9627,938,1001,109,55,69,28
9628,8017,8182,59,230,403,14
9629,5053,5128,126,445,72,136
9630,5156,5320,279,283,48,30
9631,8733,8844,86,13,213,65
9632,398,494,60,196,177,43
9633,7430,7502,203,46,284,155
9634,1686,1718,295,177,116,34
9635,696,730,36,236,309,178
9636,2963,3075,33,116,204,173
9637,2783,2852,100,279,334,14
9638,1231,1316,230,489,17,55
9639,489,663,287,455,434,33
9640,9777,9886,3,39,444,80
9641,6359,6488,43,444,361,70
9642,6602,6641,239,254,74,135
9643,2567,2606,145,187,25,188
9644,9361,9532,4,223,377,62
9645,5748,5836,124,492,106,102
9646,446,504,206,364,96,117
9647,2163,2276,35,19,160,157
9648,4458,4584,62,249,126,19
9649,5950,5999,174,52,106,66
9650,2057,2094,203,227,104,24
9651,9609,9677,151,500,1,132
9652,5069,5122,104,174,291,171
9653,6874,7010,173,123,122,154
9654,817,903,197,116,339,142
9655,5929,6082,143,103,114,164
9656,1657,1837,164,448,259,14
9657,191,228,283,153,53,110
9658,2320,2446,250,185,23,33
9659,5080,5220,266,124,332,41
9660,4390,4520,186,3,495,14
9661,3688,3865,131,394,325,104
9662,5910,6070,149,199,441,200
9663,4711,4782,31,51,258,37
9664,9794,9829,72,110,87,10
9665,1555,1681,179,54,308,143
9666,8971,9002,208,381,9,162
9667,1836,1990,179,17,234,97
9668,1965,2143,83,200,418,128
9669,7752,7872,11,144,206,34
9670,6413,6483,75,345,327,141
9671,4649,4729,221,178,218,147
9672,9143,9300,85,6,73,10
9673,4212,4384,249,42,456,17
9674,3725,3853,174,117,146,134
9675,6170,6275,46,130,150,46
9676,7684,7743,299,480,225,85
9677,5523,5608,33,443,152,103
9678,9510,9634,182,8,491,153
9679,834,876,75,322,317,14
9680,6988,7167,180,157,241,60
9681,5163,5301,131,70,416,124
9682,2277,2372,105,212,323,33
9683,622,658,290,267,482,50
9684,4277,4389,30,331,268,39
9685,4327,4467,153,227,22,48
9686,3245,3382,4,226,152,38
9687,8060,8105,220,7,86,54
9688,5947,6020,172,166,465,61
9689,1315,1393,131,381,48,125
9690,6901,6978,96,280,15,157
9691,5675,5781,36,252,190,78
9692,517,571,199,127,230,167
9693,592,711,282,138,284,52
9694,9071,9130,229,97,315,62
9695,3461,3594,53,14,390,149
9696,2680,2859,217,334,339,100
9697,7111,7168,70,416,32,107
9698,4667,4795,143,370,210,132
9699,6160,6256,238,285,419,101
9700,6265,6338,170,461,25,152
9701,4284,4404,30,382,349,29
9702,5008,5101,294,298,290,49
9703,5835,5984,8,451,298,158
9704,2795,2956,222,62,5,46
9705,8535,8653,172,392,427,37
9706,4110,4201,271,347,440,49
9707,5281,5396,73,6,127,57
9708,8872,9006,173,427,289,40
9709,8793,8854,289,406,438,145
9710,578,697,96,272,439,62
9711,9907,9947,174,100,8,120
9712,8011,8097,8,376,344,148
9713,3686,3729,117,288,462,144
9714,4743,4777,54,378,221,173
9715,7778,7926,206,304,73,188
9716,1067,1245,63,377,9,94
9717,208,363,52,297,235,18
9718,9861,9981,249,151,498,88
9719,5707,5808,13,436,224,161
9720,1906,2015,127,262,233,121
9721,7713,7796,283,330,157,72
9722,1907,2018,191,212,254,118
9723,9966,10076,237,320,84,154
9724,6178,6254,210,117,85,193
9725,7796,7881,86,494,136,68
9726,8012,8052,98,347,442,172
9727,1291,1467,21,168,210,113
9728,5261,5318,136,33,351,69
9729,5049,5127,11,458,230,111
9730,8492,8581,77,487,296,139
9731,7273,7401,281,44,329,172
9732,7068,7106,182,415,370,170
9733,1421,1600,53,242,406,11
9734,2623,2721,96,444,122,119
9735,3937,4080,129,374,339,65
9736,7577,7670,274,24,35,65
9737,1232,1396,135,99,148,29
9738,3087,3205,247,367,62,121
9739,9200,9266,212,64,34,37
9740,4701,4849,196,474,460,53
9741,412,555,105,131,237,147
9742,7888,7976,177,160,62,81
9743,5302,5421,214,446,157,125
9744,3178,3224,51,399,203,141
9745,8745,8858,91,208,207,69
9746,7756,7790,8,280,445,175
9747,8563,8661,115,281,100,21
9748,2041,2147,281,342,188,131
9749,8308,8364,208,192,462,120
9750,160,322,272,496,25,183
9751,4335,4382,261,351,318,19
9752,2127,2229,146,486,206,193
9753,3024,3196,270,401,88,120
9754,1074,1223,106,135,355,106
9755,556,725,235,112,392,121
9756,3303,3353,135,289,100,186
9757,1534,1696,44,98,232,44
9758,2485,2665,104,267,382,11
9759,5005,5121,4,333,118,10
9760,8595,8683,142,291,58,177
9761,1325,1457,147,251,212,75
9762,9513,9590,245,102,288,186
9763,6670,6842,50,105,450,69
9764,7783,7846,83,326,250,188
9765,9148,9204,286,39,187,98
9766,3400,3578,95,187,353,138
9767,8764,8857,18,478,90,32
9768,3278,3409,250,33,209,23
9769,3907,3999,258,160,38,195
9770,7758,7921,233,207,7,49
9771,8370,8526,159,307,8,130
9772,2619,2754,129,272,261,28
9773,62,178,16,128,301,32
9774,6839,6992,275,39,89,145
9775,8367,8459,228,313,325,66
9776,9858,10026,169,464,325,155
9777,3658,3702,285,458,80,57
9778,7340,7502,50,141,218,156
9779,5707,5800,163,126,424,117
9780,9667,9829,77,125,485,54
9781,700,842,86,324,154,140
9782,6788,6843,44,175,222,182
9783,2609,2698,27,419,356,109
9784,8164,8335,16,34,348,157
9785,4578,4706,252,20,44,80
9786,1269,1337,288,455,1,75
9787,4830,4972,54,455,443,50
9788,608,781,104,388,215,42
9789,4668,4838,229,158,258,94
9790,6597,6674,110,418,230,149
9791,9112,9250,36,246,475,66
9792,2128,2273,236,497,209,16
9793,6815,6893,170,328,34,190
9794,3935,4069,286,292,441,159
9795,806,945,185,396,243,84
9796,1219,1354,281,129,330,66
9797,6802,6935,125,346,127,131
9798,6087,6223,44,464,441,139
9799,4462,4582,114,176,247,125
9800,7891,8047,269,186,289,45
9801,9984,10079,174,259,120,115
9802,1207,1374,263,467,358,59
9803,7205,7309,160,278,449,154
9804,2722,2800,194,20,145,43
9805,4401,4499,167,3,94,99
9806,6388,6545,32,80,62,132
9807,8471,8545,171,405,492,160
9808,9099,9268,37,468,204,37
9809,55,144,225,370,211,63
9810,2651,2831,150,2,115,140
9811,507,614,110,252,131,33
9812,2568,2709,282,481,5,141
9813,6149,6260,164,440,62,13
9814,8585,8720,53,315,423,161
9815,7577,7607,254,435,372,138
9816,3391,3473,41,121,66,169
9817,4980,5018,86,347,242,103
9818,9634,9738,93,184,462,20
9819,1080,1213,192,230,187,103
9820,5232,5383,155,267,194,64
9821,2432,2604,37,498,6,185
9822,8116,8146,175,202,31,96
9823,5153,5305,108,268,368,170
9824,4650,4709,27,293,208,11
9825,469,609,195,424,60,114
