AthleteID,Speed,Endurance,Strength,Score,PatternData
7892,25,58,74,219,CCDDCCBCBBCBDBABCCAB
7893,24,21,88,201,DDDCDDAAAACBBCBBCDCD
7894,15,100,74,241,BBBDCDDABBBAACBCCCAA
7895,21,54,88,228,BADAAADDADDADCDBACBD
7896,10,62,31,128,DADCDDCCCBCAADBCBBBD
7897,24,52,97,245,BBBDABDABDDADABBCADD
7898,30,74,30,179,ACACDBABACBADABADDBB
7899,18,81,37,172,CDDADCCADCDACBDBCCBA
7900,27,64,76,232,CBDABBDCAACCDBCBBCAD
7901,29,89,52,225,ADBBDCDBBDBCBDDBBDCC
7902,15,86,81,237,BCADADADDAACADCDDABA
7903,8,87,83,227,DBDADAADDADABCBCCAAC
7904,6,87,22,132,BBDBBCBBCDDAACABBACD
7905,6,58,41,131,CDACDBCBDCACBCDCABDC
7906,16,39,42,134,BCCDDDACDCCCCCDDBBAA
7907,9,49,39,125,BBACCDCBBACCCDCADBCB
7908,17,39,90,208,ADDAABDDAAADDDBDDAAC
7909,28,93,27,189,CACDDDDDCCBCDBAABABC
7910,30,48,23,142,BBAAACCCCCDCADBADDDD
7911,14,38,92,204,BACDBDACDBBCBACDDDCD
7912,11,86,70,213,CCCDBDBBABCABAACDCCC
7913,6,21,21,64,BDACDCBDACDBCDADCACA
7914,17,41,84,201,DACBBBDCDDBCADDBDBBD
7915,8,80,98,243,BAABBBCABBACAAAACCAA
7916,25,65,64,211,BACABBADBCDABAABACBA
7917,21,87,71,235,DBCACBDAAADBCDCDCDAC
7918,13,98,68,226,DABDCBCACDDBACCACBBD
7919,25,42,37,147,CDADDBBDBDDBBDCBCAAB
7920,26,99,78,268,DADBCBACACDBCAABAAAC
7921,12,26,64,146,CDBBADACAACBCCBDAABB
7922,24,43,92,229,BDBBBBCCDDADACABBCAD
7923,20,96,85,263,DBDAADDBBADAAADBADDD
7924,24,28,65,173,DCDCDBBABCCADADDBABD
7925,24,70,24,154,BBCCCBCCBAAABDCDBCCB
7926,28,29,55,167,CDBCBCDBDCDCCDDBAABC
7927,12,77,86,230,CBBDBBDCADADADBDCDCB
7928,5,47,38,114,CDDCABBADAABBABAACAB
7929,18,71,99,255,ACDDCACCDACCBABDAADD
7930,5,94,28,146,CACDCBCABBBDBDCACABC
7931,12,94,87,248,BABCCABABBDDCCAACACA
7932,8,47,53,142,CBDCDBDABCCBDBDCCBAB
7933,12,93,97,262,CCBACDCAABBABDDACBDA
7934,9,53,39,129,CCBCCACBDCABACCCAACA
7935,14,83,76,225,CBDBDDDBCCCBCACCCCCA
7936,11,46,32,116,DDDACBBDCADCBCBCDDAC
7937,14,51,63,173,ACDBACDACADAABCBBDAA
7938,29,82,59,228,DCCADACDADCDBBAACBBB
7939,10,61,39,139,CDABDDACABCADCCDADBB
7940,6,94,28,148,BCACCBDDDABBDDDCDDBA
7941,26,48,42,163,DAAACCACDBACCACABBAC
7942,9,63,96,225,AAADDDBACCDAABBDBADB
7943,14,41,30,114,CBDDDAABDCBBBDADAAAA
7944,28,61,74,228,DCBCCDBDCACCCABCBADB
7945,26,49,31,147,BADAABADBAACBBADCCDA
7946,17,71,65,202,ACACDDBABACCDADADBBC
7947,20,96,55,218,DADDDDCDDBACDBBBACDD
7948,6,31,58,130,CAAAABCCBBCACCCDBCBC
7949,27,90,43,208,ACDDADDABCDBDBDCDCAB
7950,10,85,62,198,BBABDCCCCBDDCACCACDC
7951,22,84,98,275,ADBBDCADABBBBBACABDA
7952,8,79,25,132,ACACACABCAACCDBABDAA
7953,10,78,34,149,CDDACCCBBDBBBAACAAAA
7954,9,53,24,107,CDAADCCBCCCCDABBCCAD
7955,18,67,81,224,ACCCDBBBDDACACDBBCDB
7956,5,32,77,157,CDDACDCBACADDBBABCBD
7957,25,34,100,234,DCCBDCADAADBCACBAADA
7958,13,35,33,110,CDABBBCBBACDAACCDCCC
7959,5,94,68,206,BDCBDADABCADADDDBBDA
7960,15,64,54,175,ADCADCCACBDBAABDDDDC
7961,9,80,93,237,DBBCCCBACDABCCBABBDB
7962,19,67,85,232,CACCCBABCDBCBBBBAADB
7963,27,52,83,230,ABDBBCDDBADDBBCCDBBB
7964,11,82,67,204,DBBDADCADBDCDCBCBBDC
7965,29,64,91,258,AAAACBDADAACAADAABDD
7966,21,88,43,194,CBBACABDCDDAAACDBBBB
7967,5,50,38,117,ABACDADCDBDBCCBCDABA
7968,12,63,99,235,DBDDADBBDDBACCBBCBDD
7969,16,82,58,201,CBCCDAACAAACBCACDCDD
7970,10,67,69,190,CBDCCCCABBBDBDCBACBC
7971,9,79,88,229,CBAACBCCBDDCDDCDDCDA
7972,25,77,98,274,ABADDCCCAABAACDABADD
7973,7,72,73,195,CCBCCCCCBABBBABDBBBB
7974,13,31,71,163,BCACBCABBABCCAABDDAC
7975,29,63,96,265,CADDACBAABBBCCADABCA
7976,24,41,81,210,DCCABCDDBBAABAAAACBD
7977,15,55,61,176,ABCBCAACADDCABABAADD
7978,20,90,35,182,ADDBADADACADCDCDDAAD
7979,27,61,40,175,BAABBBAACBDABDADCACB
7980,7,24,95,180,BAACDACCBCDBAABACAAB
7981,27,99,71,259,ADCACBACDDCBCABDCDDC
7982,7,73,36,141,DCDCDBDABCBCACBCDCBA
7983,9,31,61,140,BABBACCCADCDAABCDACD
7984,28,84,85,267,CABBACBBACCABBBADBDA
7985,16,41,31,119,ADBDADABCDAABBDBDCAA
7986,9,54,90,207,BACCDAADDBABDBDBDAAB
7987,28,98,27,194,BDADDBAABBAAABBBADCA
7988,9,97,45,182,BBCCBADCCCCABCBACCBC
7989,10,44,28,106,AAAADCCABADABBABDBCB
7990,24,57,32,153,DDACBBCCDDCDDADDCBBC
7991,17,86,55,202,BABCCAACCDDADAABCBAA
7992,23,88,75,246,DCCABDCABBACBAACADDA
7993,24,48,42,159,DABBBCAABBCDCBDCCABD
7994,14,63,28,133,DCBBDDBBACBBDDDCCADA
7995,5,41,59,139,DACCBDCDABBDBBDBCCAA
7996,30,47,96,251,DABAADAADDCBBADCDDDA
7997,8,46,54,143,AAACDBABADDCACCDBDBA
7998,14,52,96,224,DCCCDCCBDCABBDCCDDCB
7999,15,67,38,154,ACBCDBCBCBCABCDADBAD
8000,26,89,95,283,BDCDCDDCBDCBBBBCABCD
8001,10,38,96,202,BCCBABABDBAABDCACBDB
8002,21,52,50,169,DDADCBCADAACADBDBBDD
8003,7,50,28,106,ADBDDCACADDCDBDCBCCC
8004,11,48,40,130,AADBCBCDAABDADDDCBDA
8005,18,42,75,190,CCCBDACBDDCBDACCDCCB
8006,8,61,33,126,CBDADDDCABDDCACCCBBA
8007,5,75,99,233,BAAABACBADAAADABBCCC
8008,18,72,71,214,CDBBBDDCDBBBCAABACDB
8009,19,80,61,209,AAACDDBCAACBCCBBBDDA
8010,21,65,86,236,BDBADDDDAADCABDBCCCD
8011,16,86,75,230,DCBBACACBABDBBAABABA
8012,16,58,61,181,BACACDDDCCDABABDDCDB
8013,13,32,96,202,CBABAADCBBDDDADBDBCC
8014,7,60,59,162,DCCCABDDCBCBABBDACAC
8015,11,47,70,174,CDCDBABDCBCCBAAAAAAC
8016,24,87,23,169,BDCDBCCADCABCBBBCCBB
8017,11,36,97,203,CCCAAABADBADBDBCACAB
8018,19,69,36,161,CDDBACADCBCBABBBBDDD
8019,24,43,34,142,BADCCBBBBACDDDCBCBCD
8020,5,27,42,100,DACDAABCACAAAABDACAA
8021,16,60,80,212,BBAADBBDBDABBADDBBCB
8022,25,52,49,175,BCBDCCDCBBABCBDDDDAA
8023,5,71,89,214,DACDCCCACADDABDCCBDB
8024,13,74,69,203,DBDDCADDAAACBBACDDCB
8025,23,59,59,193,DABADCCBBACACCACDBDD
8026,27,24,41,139,ABDDBADDBBCDCBABCCDC
8027,28,78,33,183,DBDBADBCBABCCBBACABC
8028,13,85,88,243,CCDBAAADCADCCDDDBDAA
8029,18,36,63,166,DCDACDCADDCCBCDACABD
8030,9,100,23,152,DBDBAADABBBDADBDAABC
8031,24,43,80,211,AABDDBDCCBACBBADBCAD
8032,28,62,98,265,BABDCAABAABBCADBBDAC
8033,22,41,20,115,CDAABDDCDDBDCCDCDABA
8034,9,36,51,130,CABABAACBBBCCDDBBBAD
8035,8,71,60,177,ABAADCBCACDDADAAADAC
8036,12,35,35,111,CAAADBDBBBBABBBBDDDD
8037,22,29,98,220,DDABDCACDACACBBAACBD
8038,8,93,30,154,DBBBDACAAABCABBCCDAA
8039,15,27,29,100,CCCCDAADABBBDCDCCDCC
8040,12,43,45,134,CACACBBCCACBACBBDDCC
8041,29,93,50,226,DBBDCCBCBCBCBAACCABB
8042,26,99,41,212,DDACBDDDCBAADDBBBBDB
8043,7,30,30,89,BDDDABCCCACADDCDDABA
8044,5,49,98,206,ABBCCDCCBCDCCCBDCBAD
8045,10,91,45,178,DDABABBDBBDADCDBABAB
8046,13,37,41,124,ADABDBDCCBCCBBBACCDC
8047,30,53,24,149,CAADDAABDABDCABDCACD
8048,24,38,98,233,CBDDAADDAABADBBBACDD
8049,24,55,99,251,DBDCDBACCBDADBDCCCBB
8050,6,42,67,154,DCCCCDACDACBACCABBAB
8051,25,83,66,232,BCDBDDDACDBBCABBCAAC
8052,28,81,48,209,DABABCCBDBBBCDACCCAB
8053,29,80,82,261,ABDAADCBCDBBABDBAACA
8054,15,77,39,165,BDDACCBABCDACDDBCBAD
8055,23,65,49,184,BABCAABCACCACCCDABCD
8056,5,45,65,152,DDABAABDCDACACCABAAA
8057,18,56,98,239,CDBDDCCCADCACACCBDDD
8058,10,60,45,147,DCABDCDDCDBDCDADABBD
8059,16,59,43,155,DCABDBDAAACACBDDCCBD
8060,30,92,34,203,ACDCBADCDBAACCABADBA
8061,16,62,71,200,ADCDCCBAACCAAAABCDCA
8062,30,53,75,225,DCCDBBDBDCBBCADCDAAB
8063,21,60,21,133,BACBBAADCBDDDBCDBBAA
8064,30,95,24,191,BDDBDBCDDBABDCBABBBA
8065,27,99,84,279,DCCCDAAACBBDBBCAADCC
8066,15,44,69,177,DDCAABAABDDCBCCAACAD
8067,29,43,95,243,ABDBACCDAABDBBCAAACD
8068,28,40,96,240,ADCCDAADAADDACDBBDBA
8069,22,82,51,202,DBCDDDACABACCBBAAABD
8070,10,33,63,147,DDDCBDCDCBBBAABDDABC
8071,23,100,57,231,AACBDDCBDACBDCBABCDB
8072,14,71,34,150,BBBCDCBACABCCDBCACDD
8073,8,85,46,170,ABBAABCCDCCBDCCDDCAD
8074,26,49,39,159,DABADADBCCADCDCAACCA
8075,26,68,25,157,CDDBBAAAAABCCCCABACD
8076,19,31,75,181,BAAACCBAABBBAABCCADC
8077,9,28,27,86,DBBCDBDDDBBADCBCABAA
8078,27,31,44,151,ADBDCCDDAADDCACCBAAB
8079,6,67,36,133,CCDCCBDBCACBADAAADBC
8080,14,55,82,206,ABACCBDDCDCBBBCCBCBC
8081,5,44,93,193,CBDCDADDBDDCBBBBACBA
8082,29,99,31,203,BBCBCCBADAAADABCBADD
8083,26,35,58,174,CABAABACCAABABBCCBDA
8084,26,84,23,170,ABCBDADBADDCADADCCDA
8085,21,30,64,168,ADADCBDDACCADDBCDBBD
8086,30,67,28,169,ADCDDDCAAADCCABCAAAB
8087,15,66,87,226,AACCCDBBBDDDBDCCDCCD
8088,8,47,47,133,CDADDADCCDDACDBACADC
8089,30,28,67,188,CDBDAABCCCABDCCCCCBA
8090,5,48,51,134,BAADBBBAACBCDBDAABDB
8091,8,24,76,154,ABBCCCDCCDBABABDBAAB
8092,5,96,76,220,DCCABAACCBCAACABCDBC
8093,27,78,23,166,AADDBDCCDDDABAADDDAD
8094,22,99,85,270,DBCDDBCCADCABBBBBBDD
8095,24,90,70,243,AACBDADDBBCBBCDCABDB
8096,9,31,50,124,CDABBACCBAADBDDBCAAC
8097,20,42,100,232,DBBBDDBACADACBCCDDBB
8098,16,95,97,272,BCABCCDBCCBABACCDBCB
8099,11,33,45,122,DCCBCDACCDDDBDBBBBBB
8100,26,32,86,213,BCBDCAABAADCBDBCDAAB
8101,6,44,39,114,DBBACCCBCBBAADADBBDC
8102,8,48,70,169,ABCBBDCBBCBCCDABABCB
8103,10,48,47,138,BCBCABCCADBDCBDBBCDC
8104,23,73,84,245,CAACBDCDACADCACADCAB
8105,12,35,47,129,AADAABCDABBADBCAAABC
8106,30,46,96,250,DAABCBCDADBBBACBCBBA
8107,28,31,59,175,BBBDCBCAADDABADBCCCC
8108,19,49,57,172,CBBADDBDADDCADDDADDA
8109,22,73,63,211,ACBDCADBBCDAADDCCBAA
8110,6,96,34,159,CBACBCDDDDCDBAACADAC
8111,5,69,45,146,DBBCDCCADCBCCDCBDBDA
8112,18,35,91,207,ACBCBABCADACCDACDDCC
8113,13,27,41,114,CABCAABBADACBDCABBDD
8114,27,46,85,227,DAADCBDDDADAAAAACDCC
8115,26,52,47,174,BCACADAABAADCAACACBA
8116,30,32,51,168,BAABBBCBCBCCDADCCDAD
8117,10,40,91,196,CDDDCACCDBACADBDCAAD
8118,17,31,31,111,DADBBACDBBCCDADCCACB
8119,10,76,21,127,BCABACBDBAACCACADCDC
8120,7,30,96,188,BDCDBBDBACAABDCCABDD
8121,9,83,78,218,ACDBCCBACACCACBACCAD
8122,7,53,28,109,CCBBBBABBDCBCCBDDADC
8123,27,91,51,221,BCADCDACACDCDBBCDABC
8124,28,72,50,203,ABCDAAADABCCABBBABDD
8125,30,61,43,185,AAABADCCBCCCCABAABAA
8126,29,57,92,253,CABCBCBBDCCDBABDDDDC
8127,14,44,67,172,BDDCADCCDACCBDDDCBCA
8128,12,54,70,183,AABCADABADCBDDACCDCD
8129,21,46,26,127,DCCDADDBCABABACBCDAB
8130,15,43,64,169,CBCCADDACDCBDBCDBBDA
8131,19,75,85,240,BBBABDDDBACDACDDBCAD
8132,30,42,34,153,BDCBADBADCACACCDABBA
8133,14,88,67,216,CCABCCDADCCCDBCCCACB
8134,27,52,56,190,DBCCCDBBCDADBDDDABAC
8135,18,96,93,271,DAABDDDCBDCCABABCBBA
8136,5,45,80,175,ADAAABDDADCAABDCACBD
8137,21,80,97,267,DADADBDABDDADAADCCCC
8138,15,98,82,251,DCDDDCADDBCDBAAACACC
8139,9,50,61,159,CCCDBBAACDAADDDBDDBD
8140,28,58,86,243,DADDCDBCCDBDBBCDDAAC
8141,25,72,62,215,CDCBAADADACAACABACCC
8142,30,89,100,299,BADBDCDBADCDCCDBBDCA
8143,7,48,41,123,ADABDDCBCDCCCDCADBCA
8144,10,65,39,143,BDDDCCBCDDDDADCBDBAB
8145,7,66,24,116,DDCDDABCBDABDBDDBDDA
8146,10,70,98,237,BDDBDBAAAADABAACBDBB
8147,9,92,51,186,AACDBDCBCDDCBDBBDBDC
8148,19,70,30,153,DBCAABDDABBBABADCABD
8149,5,46,44,122,BDABCBCCDBBCCCABCDDA
8150,7,36,33,99,ABCCBDDADCDADCADCCDB
8151,14,43,58,158,BDDDBACBCBDBBCACABBA
8152,15,89,54,200,BDBDBDAAACAACDCCBCBD
8153,25,38,26,127,ADAACDDABBDACCBDDDCD
8154,30,87,58,234,BBACAACDACCCBAAACCBB
8155,10,31,78,168,DCDBAAAACBDAADCDBDBA
8156,12,40,28,106,BBDADADCCAACADDCAACB
8157,24,95,99,291,CAABBDBABAADCCCCABDC
8158,30,21,32,129,CDCDABCADCDAABBDBDCA
8159,14,29,95,199,ACBCAADDDAADCDAAAACD
8160,27,37,92,229,ACCDBCAABDBDBADCCDDC
8161,26,68,98,267,ABCDCDADABCDBDADCDAB
8162,11,31,80,173,CBADADDCADDCDAAACCDD
8163,13,21,26,86,BADDDBDCBACDCBABCABC
8164,20,41,74,192,ACDABCCBDDBBCABDADAA
8165,29,84,98,289,DDABDCACABBCBCDABCDA
8166,21,29,91,207,ACBDCDAABADCCACADADB
8167,18,69,71,211,BBCBCADCCBCDBBAABACC
8168,6,82,56,178,ADBABADCDDAAABCAAAAC
8169,10,72,25,129,BBDDCAABACABBBBCBCCA
8170,25,31,69,184,CBCABBABCACBCCADDCDD
8171,27,93,29,190,CDBCCCCABACBAACADCCA
8172,12,62,48,158,BDAADABCCACDBADCACAC
8173,7,55,99,217,AADCBCADDADCBBCDACAD
8174,21,86,69,231,DABBBADCCBCABCCBDACA
8175,28,98,56,238,BAACDBBCACABACABDDDA
8176,10,66,80,206,BBCABDBCDDDACBBDDCDC
8177,29,60,85,245,ADBADCCCACADDADCBACD
8178,5,49,41,120,ADBDADAAADCCCDBBDDBB
8179,20,22,25,99,CDAABADDBCDACDADDDCD
8180,21,44,64,182,ACBDABCACDCCBDDCDDDC
8181,22,20,51,140,AACCADBDBDCBABBDBCAB
8182,29,86,49,217,BABAACACBCBCACADBCDB
8183,8,97,48,185,CAABACCCCAADDDACBDBC
8184,9,76,43,158,BDDCDCBBCABCDCDDBCDA
8185,15,44,28,116,CADDCACBDCCDDDCDAADB
8186,10,36,47,126,CCCDADDDDCDCCCDBDCDC
8187,12,86,38,167,DBCDADCABCACACABABAD
8188,29,33,33,140,CCCBADDCCCADCACBCCAD
8189,29,56,43,178,DCCCCBDABBDADAACCACB
8190,5,62,45,139,DADCCCBCBAAADACDADBB
8191,17,51,86,214,AABBDADBACDCDABBADDD
8192,23,32,37,133,BCADCABCBBCACACBBACB
8193,29,78,54,217,ACDBDADBABABADADDCCD
8194,29,43,21,132,CBABACCBDDADDBBDCBBD
8195,25,65,64,211,DCBCDDCDAADCDACDCADB
8196,27,90,73,253,CCAABACBCADBCDBADCCD
8197,28,58,82,237,CABCDDBABCBBBBCCDDDD
8198,17,91,95,267,DBDBDCBBBDDDDABABDBA
8199,17,92,33,175,DDDBCBCBDDDBBABABCCC
8200,15,23,70,158,DAACDABCBDABCCDACBAD
8201,5,74,75,196,ACADCDDBBCACABDBBADB
8202,30,74,99,282,ABDBBDDBCADCCBCABABA
8203,28,77,72,241,BCDBCDADCADDDBACBBCB
8204,23,84,72,238,DBADDDDAAAACBCADACDB
8205,7,89,83,227,DDCDAAABADCBDCCACCDB
8206,21,75,42,180,ADBCABACABDDABACBBDD
8207,27,60,36,168,BDABBCACCCBDBDDBABDA
8208,29,36,72,202,DBBBDDDCCBBACCBCDCDB
8209,5,67,83,201,DDBDDCBDDACCCBBDBCCB
8210,17,80,60,204,AADBAABCACBDAABCACBB
8211,28,30,84,212,BBDCBDABBACACCDCABCA
8212,30,46,84,232,BDDDACCDABADDBCADDAD
8213,25,25,64,171,ACBCBCDACABCDCBBCADC
8214,13,75,88,233,CDDACCBCCAACBAACCACC
8215,19,59,57,182,ADCDCBCABBABCACBAAAB
8216,9,56,81,195,BBCACDCABACCAAADBACB
8217,18,23,81,180,CBACBCDBACCAACABDDCA
8218,12,78,91,238,DBABBDAABAACADBBDDDC
8219,11,76,35,150,DCACABCBCDCDACDBABBC
8220,20,91,20,161,ADABBCADADCAADACBACB
8221,17,76,85,237,BDACCBCACDCDCBBBDABD
8222,8,40,52,134,CBBABACDAAADAABABDDD
8223,26,93,58,232,BCCDDCBDBBCADBDCACAA
8224,22,50,41,155,BABBDADBBCACCBADBDCC
8225,16,86,92,256,BADBCACAAAADDAAADCAB
8226,15,81,33,160,DDDCDBDBCDABADCDADDC
8227,29,81,40,199,DDCCBCACCDDACCDADDBD
8228,27,25,32,127,ABCBCBCDABDABDAABBBB
8229,26,85,52,215,BCCABBCABDDDBDBBABAA
8230,10,30,71,156,CAADCCDDBADCDCCCAACA
8231,20,53,85,220,CDCAAABDAADBAACAACBC
8232,28,37,56,177,ABCACABABCCCDCCCBACA
8233,24,90,73,247,BCCBBDCACBDCBCBCCCDA
8234,28,77,74,244,BABCABDCCACABCCADAAB
8235,14,25,67,153,CDBCDCCDDCCABACBDBCA
8236,10,71,54,172,BBACCDDAACBDBCBBCABA
8237,21,92,27,174,DDBCBCBDCACDCCAABAAA
8238,9,27,55,127,BDCDCACADCBADACBCABC
8239,10,55,39,133,CADACACCBBBAABDDABCB
8240,19,86,59,212,DBAACABBDDDDBDBAABBC
8241,5,82,61,183,DADCBCACCDACADDACDDA
8242,11,95,44,183,BBDDCAAAADBBBCCBBAAB
8243,20,82,88,254,BDACCADABCCCBBCCABCA
8244,17,65,88,231,CDABCDBDCCBAACDCDDBD
8245,9,71,78,206,ABDCADADAACBACADCDAD
8246,10,65,66,184,CDDBBDCADCCDBADDCDDC
8247,13,22,72,156,CBBBBACBBBBAABCBBDCC
8248,14,60,21,119,ABACBBADBCDAABCBACCD
8249,16,84,90,251,DADCBADDDDACCCCBAACA
8250,28,61,39,175,CCDBBACCBBBACCBBADCB
8251,24,74,37,177,CCBCCCCBADBACACBACCB
8252,6,83,99,243,AAAACACBBBCDCABCABCA
8253,13,93,44,185,ABDDBBCCBDDCBAADDAAC
8254,27,76,92,268,BDCCCDBCBAACCAAADCCC
8255,8,35,31,97,CACACCCDBADCACBDCBDB
8256,10,72,85,219,CCBDDDBCDADDCDCADCAD
8257,22,80,88,256,DABBBADCDDADBBCCBBBA
8258,7,37,43,115,CBADBCCAACACDBDACBDA
8259,24,96,77,259,BBBADBDBABCBADCCBBAB
8260,18,74,60,200,CABABAAADBDACACDBDAD
8261,28,81,35,189,CDDCBDCACCCDADACABBC
8262,10,50,98,217,CCABCCCDDCBACABCCACB
8263,5,73,49,156,ADBCDADBBDACDBAAACBC
8264,25,65,50,190,AABBCAADADACBDCCBBCA
8265,21,33,90,210,BBACCADBABCAADCDCABD
8266,19,60,34,149,DDCBCBBABCACADAAABAD
8267,19,89,41,188,CDDADDABBDACBADADCAB
8268,14,31,22,92,DABBACAACDDBADADDBDC
8269,6,35,98,194,DBCDABDBCDCDDADABDDD
8270,19,26,60,154,CACCDDBADCAACABADDBB
8271,11,62,33,133,AAAADDBCDDBCADDBDAAA
8272,15,33,95,205,CDBABCDBDBBDDDDCCDBC
8273,10,24,21,75,DBDDDDBCBBADBCCABCDB
8274,25,47,53,176,DBDDBDCBBDAABDCCACDC
8275,14,45,24,109,CABBBBCDCDBDBDACCAAD
8276,29,80,56,222,ACCDCBADDCACBAACCCCB
8277,5,50,47,130,CBACACBDCAACCADACDDA
8278,8,50,45,133,CBBBCDBBBADCCCCDBAAA
8279,22,72,95,258,DBBACDBBBCCBBDBABABA
8280,5,79,32,137,BABDDDBBBCBCDBBDADAD
8281,26,88,28,182,CADCABCCDCCDCCADDCAB
8282,30,97,26,196,ABAADBADCCBBBCBAADDD
8283,8,48,64,160,DDBDDDBBAADBCADDDBDD
8284,12,67,66,190,BAAABDBCABCBACADBCBC
8285,27,41,89,228,BCCCABCADBBCCBCCBDDB
8286,30,55,93,254,BDADADDBAACCCCBBDBCD
8287,22,48,80,212,DDDCDBBABBCACACBBCBC
8288,17,26,99,208,DDDDCCCBAACCCBDABDCB
8289,7,31,24,81,ABDADBABDAADABBDBBDC
8290,12,41,45,132,DCBADAADDAABDCABBDCB
8291,13,46,63,166,CBDBBBDADDADDACCDADC
8292,26,97,69,252,DCDBABBDADABBBAABBAD
8293,28,37,65,190,CBBCCADDBCBCCCADCABD
8294,8,53,21,100,BDAAACBCACACBCCBCAAB
8295,25,35,43,149,DDCCBCDCBDDABBCDDCDD
8296,10,36,91,192,DCDDDDCAADDABBDBBDBA
8297,25,69,61,210,CBBABACCCCCCCBDBACDD
8298,18,74,67,210,AACABBBDCCDAABCACCDB
8299,27,95,97,294,CCACDDCDDDCDACBAABAC
8300,17,29,34,114,DADDAACDACDACCABDCDA
8301,19,55,57,178,BBADDCABCCCABCCDDCCC
8302,27,60,57,199,CDACAAACBBADBABDCAAD
8303,5,88,54,179,CDABBDADDBAADBBCBBAB
8304,27,62,41,177,BBBDDACCDDCBAABAABBB
8305,30,56,50,191,BACDADBADADDDACCDCDD
8306,16,70,44,168,ADCDADDACACADDDCCDBD
8307,15,84,23,148,DACBADCCAADAAABADACC
8308,11,21,21,74,ADBBACDCCACCBADDBBDD
8309,5,93,39,161,DCACCACAAACAAAADBBBB
8310,10,38,46,127,BDADABABCBBABCDCCCAD
8311,15,91,40,181,CCBDDDCACDCBBCAADAAA
8312,22,42,28,128,ACDCBACCCDADCCCAADAC
8313,29,79,28,179,CDCDDDCACDDBDDDADCDD
8314,11,27,25,86,CBBDAACCDBBABCADDDBD
8315,7,62,42,139,ABBCCBDAACBCBBCBBBAC
8316,12,25,95,191,DDBDCAACAABDBCDBCBAC
8317,29,65,35,175,ADADADDAACBCCDDCADAB
8318,17,72,37,161,ACBBADCBCBCAADCBBDCA
8319,13,36,67,162,BADBCDAABCACCDCAAABC
8320,27,56,32,158,DDCDDDCACACBCDCDBADC
8321,14,39,97,212,ACADBCBBACDADDABCCDB
8322,23,49,83,219,DBCBAADADDBDAADDBABB
8323,27,86,74,251,DAADDBAADCCCCDCAAAAA
8324,14,27,98,202,BABABBBBCBBDDABDCACD
8325,17,67,34,152,CACBADACDBCCCBDAAABA
8326,22,43,52,165,DABDDADDDDDDCBCCDBCA
8327,12,63,64,183,DDACCCBBADBBBBDCCBAA
8328,24,20,46,137,AADABDADCDADDDCCADCA
8329,7,23,85,164,ADDBDDBACBBDABBDBABD
8330,15,21,73,160,CCDAABABCCAACDABBCBA
8331,25,78,21,159,DBCBBACDDBCABDDDAABB
8332,11,83,77,220,DCBCDADCBACCDBACCCBA
8333,21,44,91,222,CCCBDDBDDBDCDCCCDBBD
8334,13,85,90,246,CACBDDACCADABCBCCCBD
8335,11,83,69,208,DABABBADDABCDBDBBDDB
8336,13,75,90,236,DABACDAAABBADABBDDBC
8337,23,62,44,174,CDCBCADAADCCDDBADAAD
8338,24,52,47,170,AADDADBAAAADBBADBDBB
8339,21,90,41,193,AABBAAADBDCBCACDADCC
8340,9,41,21,90,CDDCDDDBACDDBADCABDB
8341,5,26,52,114,CADDCDCAACDCCBBCADCD
8342,20,36,96,220,BCCDCCADCABBBBCCCDCC
8343,22,43,69,190,BDDBBCBABABBDDCCABDC
8344,26,40,79,210,ADBADAACCDDBCCDAADBA
8345,22,66,75,222,BDBACBCCDDDDDDADBDCB
8346,6,21,33,82,BDAABDDCCADAAADDABDC
8347,22,70,61,205,BACDCDBAADBBABDADBCD
8348,11,30,57,137,CADDBABCCDBCDCACBCAD
8349,16,31,42,126,DABCCDCCDBCBDAADDBBA
8350,21,28,97,215,BBBDDDABBCBBBDADDADB
8351,26,35,93,226,BADCBDCCBACAAAAAAADC
8352,18,21,30,102,AADAACACCDACDBBDCAAC
8353,13,75,95,243,AAADADDBBCCCACDCCDDA
8354,24,46,48,166,AADDACABBBDACBAAACCA
8355,8,60,89,209,AABBABDACCBCCBBACCAC
8356,21,67,88,241,CCDBACADCADDDCDABACA
8357,21,97,69,242,DACBBDCCBCCBBBCCDCBB
8358,6,20,47,102,DBCDCBDCCBDCDBABBAAC
8359,25,27,33,126,DCADACDDADBCDDCBDBAB
8360,25,30,39,138,BCBCACDAABBCBACAAACB
8361,12,43,47,137,DBACBCCAABDADADDCADA
8362,5,82,46,161,ADCDBCDDCDCBDDDAAAAA
8363,9,31,34,100,CCABDBADCDBBDBBCBCAB
8364,7,67,88,213,ADABDBDACBABABCBBBBC
8365,14,35,44,129,CCBACABCDCDCCBDDBDDC
8366,7,36,89,183,AAABAADDDBDCCDADBDBB
8367,13,76,78,219,DCCDAADCADADAAAACBCA
8368,23,35,60,171,CDDBBCCDCDCCCDDABDDB
8369,23,30,86,205,BBBCDAACBBACABAADCCD
8370,25,27,70,182,BDABADABAAABDDBADBBC
8371,10,77,90,232,BDCDACDDCDBCBDBACBBC
8372,26,72,63,218,CCABBDBCDDBACABBBCBB
8373,29,72,49,203,ABAADBAABCCDAABDCADA
8374,6,78,70,195,CCAAACBDCDBDDCDDABAD
8375,6,24,73,145,CBDDCAAAABCDCAAABCAA
8376,15,95,39,183,CBADAABAAAADABBCBDAD
