VisitorID,Zone,Time,Density,NodeU,NodeV,Weight,TaskPriority
9134,90,320,113,91,72,17,10
9135,35,1021,222,65,24,10,21
9136,14,1121,426,93,37,16,21
9137,102,416,204,112,73,20,61
9138,25,437,13,50,62,20,36
9139,147,546,163,80,70,9,11
9140,20,891,21,104,34,7,65
9141,64,239,211,24,9,2,64
9142,87,1171,449,2,113,20,14
9143,93,698,40,34,114,16,67
9144,21,93,339,96,112,19,36
9145,66,394,226,34,40,4,43
9146,8,591,72,16,107,18,78
9147,41,1089,475,68,107,10,99
9148,104,1146,192,17,10,4,94
9149,75,963,162,23,9,5,36
9150,57,1142,231,49,25,9,3
9151,65,1430,174,112,10,3,92
9152,53,1154,25,83,42,18,49
9153,51,606,147,71,5,11,36
9154,35,1007,139,1,49,11,88
9155,22,504,297,72,79,13,33
9156,138,1317,90,8,102,19,38
9157,92,513,447,95,68,3,90
9158,71,128,393,93,87,19,34
9159,117,958,442,81,114,11,36
9160,135,111,391,100,102,10,71
9161,62,421,463,23,22,6,94
9162,37,401,39,80,119,13,16
9163,29,212,332,3,38,2,80
9164,24,15,331,75,23,20,2
9165,40,268,290,7,35,17,24
9166,145,701,221,32,29,11,67
9167,95,461,352,92,67,19,44
9168,197,741,366,105,70,7,27
9169,185,1382,435,1,34,19,96
9170,108,207,253,67,57,9,66
9171,57,89,85,113,38,17,46
9172,90,1318,294,64,73,8,1
9173,116,639,166,23,6,8,45
9174,15,506,349,20,69,18,49
9175,41,542,382,14,59,6,28
9176,49,310,279,112,120,12,75
9177,13,1401,184,47,33,8,32
9178,43,1185,175,26,91,6,29
9179,127,933,214,38,19,7,36
9180,162,518,224,45,107,19,87
9181,29,945,232,79,49,19,75
9182,110,575,303,32,44,13,46
9183,42,962,228,95,105,3,79
9184,175,1346,96,36,60,13,20
9185,127,729,89,6,62,17,6
9186,53,1372,45,87,43,12,57
9187,145,1231,316,37,81,13,49
9188,93,149,26,108,16,6,67
9189,124,1299,400,98,17,6,100
9190,145,678,83,100,71,9,18
9191,13,349,263,25,55,16,83
9192,170,433,27,3,61,1,5
9193,167,370,38,83,62,1,83
9194,180,1019,263,19,77,9,85
9195,183,873,428,113,61,2,29
9196,159,1238,257,56,48,14,90
9197,157,339,318,35,24,11,9
9198,183,300,425,81,45,8,15
9199,63,890,71,40,110,10,54
9200,76,369,335,37,46,11,66
9201,101,1122,452,29,43,20,54
9202,167,586,343,22,7,19,45
9203,104,746,249,12,94,8,2
9204,28,1437,335,60,30,16,18
9205,137,552,346,22,76,19,21
9206,48,1190,214,16,80,16,31
9207,84,756,496,63,78,11,34
9208,50,437,32,51,22,1,100
9209,31,234,441,109,21,20,74
9210,18,262,52,67,71,2,2
9211,117,1219,403,94,51,8,87
9212,7,875,132,103,87,5,96
9213,35,649,41,86,35,12,92
9214,114,49,233,113,77,6,76
9215,135,564,347,76,108,5,32
9216,126,1226,59,60,14,5,41
9217,67,734,407,24,1,2,87
9218,100,377,365,22,28,5,14
9219,28,294,246,52,119,6,90
9220,153,651,126,91,58,6,42
9221,155,804,442,59,109,13,27
9222,53,56,295,48,19,1,87
9223,167,692,245,30,73,5,18
9224,52,994,473,77,89,2,75
9225,126,1437,198,81,68,9,20
9226,36,544,211,118,96,2,16
9227,77,663,210,31,61,9,25
9228,13,733,310,57,83,16,27
9229,195,219,127,37,68,4,89
9230,155,934,345,83,31,4,23
9231,95,589,223,102,101,9,94
9232,55,296,173,84,13,1,100
9233,64,1440,86,35,76,9,88
9234,57,693,360,73,60,5,55
9235,191,966,333,95,28,7,15
9236,134,1290,144,107,79,7,7
9237,143,389,496,68,17,15,5
9238,161,865,474,53,12,10,67
9239,50,211,473,117,116,9,33
9240,55,359,389,117,26,10,65
9241,22,623,104,43,79,2,13
9242,182,477,115,112,107,16,18
9243,186,1163,108,22,101,8,30
9244,169,1322,306,22,113,13,11
9245,111,1360,437,71,97,15,4
9246,171,1329,455,46,76,18,34
9247,16,724,103,76,12,1,98
9248,99,1361,180,44,107,3,39
9249,124,1398,349,114,34,18,100
9250,131,834,75,13,50,15,31
9251,138,1050,19,119,10,9,98
9252,126,951,116,66,85,9,10
9253,23,1336,82,82,93,13,35
9254,2,1428,406,117,26,5,68
9255,100,284,378,93,20,6,5
9256,181,307,292,108,51,11,86
9257,182,635,219,24,12,17,76
9258,52,1096,482,46,43,5,4
9259,45,238,20,88,40,11,63
9260,41,812,93,30,90,5,24
9261,127,19,341,79,99,17,74
9262,18,149,388,6,91,13,44
9263,125,591,214,118,3,15,74
9264,159,840,374,118,79,18,66
9265,168,906,130,113,11,18,25
9266,114,593,99,47,66,9,77
9267,182,604,261,51,64,19,31
9268,127,950,412,53,20,11,10
9269,86,438,179,118,35,15,4
9270,173,667,36,45,63,7,25
9271,117,1121,101,35,56,13,67
9272,54,1078,151,32,42,3,9
9273,108,450,299,100,94,20,3
9274,73,1165,282,39,94,2,97
9275,142,1298,360,89,104,14,100
9276,106,80,117,55,75,14,68
9277,148,146,374,89,20,8,30
9278,99,1010,226,108,69,14,74
9279,9,610,480,107,2,4,81
9280,164,510,57,55,42,10,11
9281,109,836,148,37,63,14,31
9282,137,381,60,107,105,10,58
9283,153,516,291,118,45,12,96
9284,25,387,399,50,90,15,3
9285,103,357,329,10,86,17,64
9286,188,778,232,59,17,9,41
9287,45,820,413,11,13,15,24
9288,157,477,121,85,32,6,82
9289,33,938,405,28,43,13,23
9290,47,426,449,77,61,16,84
9291,44,1033,60,4,37,11,84
9292,64,784,279,116,39,3,59
9293,15,788,96,11,55,1,12
9294,197,1038,145,87,25,20,10
9295,179,1027,381,105,97,3,86
9296,11,472,500,61,55,10,52
9297,13,1324,330,34,112,6,46
9298,198,927,76,41,27,9,90
9299,32,1196,121,118,52,18,3
9300,104,1242,290,26,19,5,21
9301,10,883,113,36,14,16,45
9302,147,1336,361,80,64,17,55
9303,78,487,460,105,80,20,46
9304,37,757,234,35,76,20,17
9305,149,445,101,120,100,4,64
9306,150,135,239,21,24,18,36
9307,106,82,217,46,77,13,35
9308,131,1074,329,9,75,5,68
9309,140,618,270,118,10,6,54
9310,18,886,268,36,103,19,99
9311,179,1307,176,110,57,10,45
9312,144,521,492,43,62,14,10
9313,88,1062,353,21,57,17,40
9314,127,353,355,16,110,17,29
9315,146,774,150,17,56,1,62
9316,134,1404,434,30,83,14,85
9317,101,563,323,25,90,12,42
9318,141,494,105,10,77,16,13
9319,174,772,90,101,11,5,89
9320,21,1152,22,12,76,16,96
9321,81,589,76,2,38,13,16
9322,50,538,241,116,85,1,58
9323,24,556,136,34,86,10,48
9324,148,1386,157,61,66,5,50
9325,177,1327,79,100,32,16,15
9326,159,1091,356,115,5,19,99
9327,147,0,413,65,95,6,50
9328,81,65,354,109,10,2,52
9329,19,870,347,60,29,9,71
9330,143,237,475,6,15,4,17
9331,47,1396,406,45,30,3,3
9332,196,708,101,21,81,14,3
9333,88,1127,416,37,86,5,26
9334,159,1044,226,119,115,19,52
9335,156,618,186,101,99,14,63
9336,87,158,421,38,59,11,25
9337,40,818,34,73,16,9,12
9338,32,870,223,50,1,12,67
9339,59,31,349,33,30,16,47
9340,33,254,250,93,48,3,55
9341,110,460,60,83,91,10,83
9342,130,82,32,44,92,16,33
9343,147,319,73,89,104,4,12
9344,194,201,482,34,111,20,97
9345,120,582,184,29,3,6,91
9346,76,1059,283,70,107,1,5
9347,124,895,420,93,118,18,44
9348,28,1055,482,85,73,11,18
9349,77,96,365,93,82,6,17
9350,173,1327,336,19,43,2,29
9351,80,66,29,72,8,8,54
9352,103,696,383,29,19,18,3
9353,58,552,407,12,85,7,50
9354,97,80,97,68,14,8,68
9355,92,376,297,75,111,19,23
9356,93,1128,225,53,24,6,99
9357,71,652,434,34,104,18,81
9358,23,474,373,83,42,16,89
9359,66,435,373,25,10,1,71
9360,150,853,211,100,67,10,5
9361,118,1052,407,73,21,13,38
9362,161,841,86,61,118,9,88
9363,128,92,86,104,113,11,16
9364,194,870,108,10,105,20,51
9365,73,7,387,36,99,4,80
9366,112,86,81,90,5,1,49
9367,138,1384,100,88,44,5,88
9368,161,245,390,98,81,16,47
9369,53,805,97,71,13,17,82
9370,200,387,20,12,47,5,7
9371,162,426,89,90,69,12,23
9372,93,11,301,81,92,11,17
9373,1,291,173,45,43,17,100
9374,86,873,153,7,100,3,91
9375,154,542,297,71,109,14,35
9376,43,1428,439,4,7,3,20
9377,117,253,316,85,49,12,60
9378,196,374,117,83,90,4,14
9379,121,275,11,99,33,15,2
9380,172,577,306,48,50,4,82
9381,22,576,169,90,45,13,30
9382,122,716,469,47,119,15,47
9383,159,976,172,115,17,5,44
9384,11,707,223,85,95,14,79
9385,172,194,68,87,25,3,12
9386,167,974,436,103,67,6,2
9387,25,819,381,16,101,13,88
9388,27,73,187,5,92,3,21
9389,6,242,312,12,15,9,9
9390,95,951,192,49,120,2,58
9391,178,1292,412,32,4,7,74
9392,172,381,270,55,50,11,22
9393,177,176,455,120,32,6,71
9394,29,628,349,77,5,6,45
9395,9,470,174,113,100,11,73
9396,174,182,286,64,39,8,14
9397,25,99,449,50,69,13,59
9398,81,74,196,16,106,14,14
9399,180,1124,118,3,118,9,71
9400,98,955,321,32,3,12,6
9401,107,341,154,78,94,6,37
9402,172,792,40,110,58,14,61
9403,27,501,174,50,118,12,76
9404,162,1085,236,19,1,13,14
9405,19,691,289,79,49,6,36
9406,159,316,137,14,89,18,79
9407,176,1326,385,32,48,5,68
9408,94,746,88,102,104,14,30
9409,137,1090,11,41,44,9,83
9410,3,868,127,119,80,14,74
9411,28,1199,147,93,36,13,76
9412,168,1160,21,104,68,20,46
9413,53,1387,471,88,69,8,42
9414,82,139,198,1,86,20,77
9415,47,119,86,51,5,12,95
9416,156,1084,259,103,108,10,29
9417,15,634,288,53,7,17,98
9418,60,1053,355,115,84,7,52
9419,43,641,102,21,39,19,6
9420,195,701,401,60,20,19,23
9421,182,1341,194,65,37,5,58
9422,186,30,252,19,17,16,75
9423,138,506,137,72,95,18,93
9424,144,167,354,13,33,13,48
9425,29,368,182,41,58,13,58
9426,28,1077,241,56,98,13,81
9427,31,843,496,103,31,12,78
9428,66,1287,222,57,56,8,12
9429,165,368,343,11,77,5,81
9430,191,1116,382,37,13,18,65
9431,174,969,466,87,91,1,16
9432,45,1181,159,29,51,18,57
9433,124,921,251,49,73,6,3
9434,153,1132,420,72,47,18,59
9435,44,229,494,19,15,8,31
9436,127,1176,329,29,66,6,24
9437,193,576,415,109,76,12,47
9438,27,1277,65,37,28,19,71
9439,168,895,155,42,74,12,48
9440,33,946,213,73,38,12,56
9441,29,631,466,68,117,1,73
9442,123,554,130,57,107,20,10
9443,87,307,206,31,77,5,37
9444,40,191,182,47,55,12,34
9445,83,140,386,98,46,6,98
9446,77,975,420,26,90,20,49
9447,2,780,126,62,112,9,71
9448,58,1439,395,45,42,3,23
9449,49,1405,448,9,47,14,97
9450,52,80,78,3,37,1,3
9451,85,634,259,82,77,1,31
9452,189,50,246,24,73,18,59
9453,61,965,213,117,81,18,16
9454,167,1045,70,37,25,1,56
9455,186,364,392,15,73,8,91
9456,110,526,359,4,27,10,75
9457,187,769,49,68,76,20,25
9458,108,64,459,112,75,16,30
9459,97,69,72,95,3,5,90
9460,123,1228,422,58,24,1,53
9461,156,1067,492,6,52,11,33
9462,161,294,41,94,35,4,34
9463,63,901,111,36,49,11,94
9464,46,438,477,28,23,14,34
9465,140,316,73,101,43,16,86
9466,96,1100,149,47,55,20,36
9467,2,787,105,44,74,15,48
9468,12,375,243,36,111,1,55
9469,191,879,194,67,89,18,29
9470,91,610,451,34,58,14,36
9471,149,380,316,58,7,20,88
9472,43,934,266,7,81,12,32
9473,67,1281,332,87,66,17,29
9474,24,919,226,90,84,5,25
9475,124,990,460,31,25,4,85
9476,123,1345,380,101,5,13,41
9477,178,334,230,46,19,2,95
9478,21,1321,344,48,75,9,87
9479,112,22,360,108,66,2,32
9480,111,12,276,33,119,10,16
9481,179,1025,396,89,66,12,14
9482,15,259,178,107,112,19,72
9483,134,827,467,46,59,5,25
9484,194,1336,308,102,28,18,90
9485,91,701,233,97,31,15,75
9486,102,1064,396,5,120,15,100
9487,59,23,125,33,90,10,86
9488,156,750,425,53,30,19,4
9489,197,202,235,108,47,17,52
9490,111,277,12,101,29,4,17
9491,192,790,51,38,107,8,10
9492,70,537,397,25,32,13,55
9493,186,390,202,44,56,11,20
9494,94,931,331,112,99,7,69
9495,140,855,355,22,84,5,39
9496,69,1074,341,17,86,19,15
9497,94,767,451,84,81,5,9
9498,175,82,387,22,116,20,70
9499,32,1169,306,29,105,11,76
9500,1,1123,133,61,48,17,87
9501,64,357,158,114,17,13,6
9502,111,636,173,66,62,12,95
9503,161,1186,438,13,62,3,17
9504,127,510,348,55,11,2,54
9505,28,259,287,93,3,18,97
9506,43,204,462,31,82,9,71
9507,193,781,114,6,29,13,43
9508,198,1351,160,67,71,17,37
9509,104,458,232,29,61,19,15
9510,117,214,426,63,110,4,40
9511,53,1039,42,116,98,20,54
9512,76,1067,174,6,53,17,13
9513,44,1107,161,65,27,12,4
9514,191,178,449,97,5,9,54
9515,43,990,114,69,9,11,51
9516,52,517,118,105,32,1,11
9517,158,328,255,37,41,8,69
9518,181,53,494,36,8,15,19
9519,171,554,405,101,62,11,69
9520,108,917,191,101,6,18,97
9521,26,807,361,26,80,15,49
9522,70,861,395,100,62,10,5
9523,141,884,79,29,115,14,64
9524,24,926,337,92,23,4,82
9525,15,1054,479,118,21,14,9
9526,57,599,265,86,60,2,70
9527,94,1277,129,110,100,4,48
9528,1,734,322,105,45,2,17
9529,166,105,316,3,22,13,76
9530,47,793,228,51,73,9,71
9531,19,778,180,21,103,11,58
9532,92,1168,244,65,100,14,100
9533,149,875,238,13,57,19,91
9534,102,14,394,49,81,6,51
9535,144,227,274,55,34,14,89
9536,176,231,430,42,120,14,94
9537,23,281,377,110,116,18,40
9538,186,438,451,94,67,20,68
9539,113,1263,366,95,114,18,76
9540,188,929,93,45,40,4,38
9541,27,624,385,54,103,12,67
9542,57,601,314,97,120,1,91
9543,27,335,232,55,91,9,35
9544,107,107,81,65,74,15,30
9545,199,1359,68,42,91,15,40
9546,83,817,23,71,20,6,68
9547,57,1236,280,57,11,6,84
9548,65,540,132,69,52,5,91
9549,154,350,457,44,13,14,31
9550,136,4,477,72,4,8,62
9551,31,1007,136,82,44,18,46
9552,122,1166,23,46,1,9,81
9553,29,1100,377,68,73,11,27
9554,171,692,31,99,31,13,94
9555,161,768,381,67,58,9,45
9556,171,1377,336,61,66,7,5
9557,58,579,202,105,60,20,30
9558,69,585,115,42,41,1,16
9559,51,532,11,68,43,15,78
9560,183,1126,367,21,31,8,24
9561,128,493,164,84,6,20,67
9562,2,558,175,58,61,14,60
9563,74,79,59,113,119,7,61
9564,101,1265,154,50,9,19,72
9565,48,449,142,14,31,7,85
9566,70,1324,217,111,106,11,34
9567,189,743,459,113,74,18,19
9568,112,920,355,6,92,18,1
9569,112,337,259,3,31,6,66
9570,38,949,388,90,91,14,47
9571,107,818,332,36,101,16,77
9572,56,12,373,84,24,13,4
9573,120,1163,85,84,87,2,88
9574,159,949,370,57,33,7,53
9575,50,597,387,56,115,4,21
9576,76,779,16,10,77,1,29
9577,179,394,135,100,78,19,90
9578,97,143,74,82,95,20,6
9579,80,1151,269,116,84,13,7
9580,65,236,248,25,98,6,18
9581,34,1109,136,95,113,7,10
9582,148,1079,345,54,63,10,40
9583,27,1044,206,73,48,18,39
9584,186,254,173,113,112,15,13
9585,107,1399,481,83,104,19,73
9586,137,1077,99,52,66,3,53
9587,192,141,293,70,78,8,54
9588,66,740,280,72,67,7,91
9589,162,709,362,61,15,4,41
9590,174,313,171,99,64,13,31
9591,56,1434,399,9,105,12,98
9592,125,183,14,12,106,12,83
9593,7,361,197,65,91,3,96
9594,31,112,442,107,46,7,42
9595,74,1151,397,78,32,15,3
9596,68,898,72,43,50,6,63
9597,118,1236,208,111,96,16,48
9598,39,908,313,14,41,6,98
9599,173,1110,112,58,94,11,12
9600,73,280,326,103,60,7,4
9601,43,628,251,117,76,6,46
9602,111,356,268,96,86,8,32
9603,191,134,278,102,60,3,23
9604,46,781,361,17,100,3,74
9605,47,141,157,115,66,4,29
9606,171,349,62,12,115,16,19
9607,16,911,486,4,61,20,58
9608,164,1367,135,60,62,16,75
9609,151,305,188,91,54,5,28
9610,122,1366,366,31,118,11,90
9611,170,1162,64,26,43,8,79
9612,118,713,383,71,11,1,74
9613,153,1353,107,75,57,11,49
9614,137,1274,444,79,82,4,86
9615,30,93,94,60,92,17,38
9616,69,9,181,94,11,20,19
9617,33,431,429,25,45,9,95
9618,35,1431,331,27,78,15,98
9619,100,1314,112,80,52,20,29
9620,94,254,347,87,100,12,30
9621,24,591,234,68,102,10,36
9622,161,13,416,101,115,19,97
9623,12,251,265,31,117,1,18
9624,114,195,193,20,85,13,14
9625,42,132,498,118,31,17,91
9626,88,85,70,50,24,20,76
9627,36,804,440,110,117,6,44
9628,190,1097,135,105,58,10,35
9629,124,1337,131,33,62,3,89
9630,117,936,447,38,29,15,20
9631,7,1002,27,95,30,16,79
9632,70,1053,122,87,52,14,46
9633,16,814,363,95,30,17,89
9634,100,243,395,2,15,15,51
9635,64,1229,348,71,55,13,69
9636,146,149,171,13,43,7,68
9637,60,701,95,58,26,11,51
9638,191,1251,165,101,30,18,13
9639,191,790,390,20,31,19,16
9640,152,1336,162,27,33,10,53
9641,153,868,397,39,113,5,38
9642,178,1056,129,3,70,19,25
9643,164,541,97,50,61,6,37
9644,145,1067,49,67,79,9,99
9645,35,583,151,102,50,16,13
9646,39,369,286,47,104,7,21
9647,104,1112,325,63,21,20,89
9648,107,1018,245,8,107,7,48
9649,138,480,476,100,43,10,82
9650,96,441,27,42,67,1,81
9651,73,983,172,69,14,10,81
9652,30,871,132,120,92,9,15
9653,87,160,403,111,45,5,69
9654,103,629,24,4,22,10,96
9655,184,1406,128,107,106,17,46
9656,165,529,86,20,26,10,18
9657,163,1191,231,10,72,3,1
9658,148,856,296,4,62,16,59
9659,44,1054,12,23,80,13,56
9660,39,863,476,92,30,4,46
9661,15,542,356,18,90,2,90
9662,65,945,495,56,42,10,23
9663,11,938,217,110,79,18,24
9664,88,1008,256,102,67,10,87
9665,159,1016,199,82,102,16,28
9666,112,604,229,66,5,10,75
9667,138,1243,44,61,102,14,6
9668,149,1123,419,34,23,12,73
9669,48,385,273,114,6,18,7
9670,77,213,156,118,26,16,17
9671,61,501,246,64,74,20,14
9672,194,487,269,7,98,16,85
9673,125,557,494,25,70,17,15
9674,179,217,462,46,2,14,66
9675,128,1031,212,83,24,2,16
9676,10,1340,98,41,25,9,62
9677,161,1213,424,108,78,20,9
9678,37,1117,135,34,37,17,50
9679,111,514,102,6,51,16,4
9680,24,1180,448,100,109,20,88
9681,103,231,192,58,89,10,40
9682,104,543,102,31,53,18,17
9683,192,1411,17,63,66,9,61
9684,148,836,87,5,93,5,75
9685,116,713,236,24,101,1,3
9686,138,1017,500,81,52,12,93
9687,130,530,393,93,68,12,15
9688,158,54,426,61,44,11,100
9689,175,685,429,18,31,14,42
9690,93,850,370,13,115,3,66
9691,95,483,194,39,10,19,47
9692,127,61,332,111,1,12,37
9693,109,1259,138,109,78,17,6
9694,71,651,413,78,113,3,44
9695,164,721,106,103,77,19,95
9696,166,1347,195,92,74,16,96
9697,128,375,108,2,84,17,87
9698,175,1074,285,20,52,13,87
9699,71,1034,435,111,94,6,38
9700,59,762,415,93,91,14,69
9701,74,946,349,91,35,19,76
9702,47,1383,139,10,117,1,29
9703,51,51,183,26,88,16,21
9704,5,650,125,10,32,9,64
9705,181,202,135,38,25,18,59
9706,58,406,268,57,49,10,30
9707,178,530,493,111,80,2,20
9708,98,1426,317,77,97,9,8
9709,6,34,91,3,94,5,59
9710,73,1307,142,1,48,11,4
9711,12,714,146,60,10,11,67
9712,58,422,313,80,69,17,98
9713,129,873,261,65,82,9,26
9714,142,106,387,28,110,4,19
9715,103,327,157,72,58,16,66
9716,23,1329,237,113,99,8,4
9717,123,426,325,32,82,4,64
9718,117,1282,245,120,82,13,95
9719,135,974,235,45,57,16,61
9720,44,829,493,106,44,19,58
9721,121,1384,177,99,44,9,19
9722,127,983,121,31,24,13,40
9723,157,283,485,7,92,6,35
9724,66,758,249,29,69,10,38
9725,60,1100,398,78,27,7,12
9726,123,828,470,76,28,9,64
9727,125,781,89,72,75,16,9
9728,110,712,21,68,40,14,10
9729,18,278,339,42,117,11,76
9730,98,1277,297,8,78,18,87
9731,59,1284,207,100,38,15,7
9732,10,184,119,49,56,12,21
9733,80,1012,81,50,65,6,30
9734,9,491,12,1,24,6,14
9735,157,1182,210,17,47,8,51
9736,17,475,142,59,51,5,24
9737,120,323,237,117,28,4,87
9738,79,47,194,58,104,3,32
9739,38,1388,75,104,70,16,97
9740,81,371,352,3,85,19,30
9741,181,26,99,57,93,5,97
9742,154,243,172,86,108,9,20
9743,130,637,245,110,118,18,57
9744,137,1054,281,2,20,18,25
9745,183,503,27,98,57,6,33
9746,29,1081,430,71,65,10,83
9747,111,395,366,37,22,4,32
9748,81,961,391,22,7,14,50
9749,93,764,233,101,54,16,39
9750,74,294,236,114,111,8,44
9751,109,866,447,14,9,18,92
9752,144,1073,464,20,113,13,50
9753,91,188,281,88,67,16,81
9754,87,377,182,116,50,10,71
9755,31,1149,168,100,49,17,73
9756,20,1163,461,47,27,19,72
9757,35,72,284,39,38,20,55
9758,28,900,289,57,13,18,1
9759,37,611,90,89,78,20,1
9760,147,369,464,51,90,11,20
9761,67,489,162,46,30,11,32
9762,79,150,37,70,94,11,38
9763,12,370,189,58,61,12,46
9764,145,100,203,54,87,4,84
9765,35,579,245,59,29,16,76
9766,72,462,392,110,65,4,75
9767,59,65,205,69,100,11,76
9768,85,787,411,43,49,10,53
9769,122,1034,144,29,117,7,18
9770,177,680,482,74,62,20,60
9771,72,1215,120,44,1,13,94
9772,144,1158,17,120,46,7,48
9773,97,664,253,49,99,13,51
9774,130,1282,266,115,1,15,100
9775,189,726,446,17,12,16,91
9776,46,481,422,76,81,4,78
9777,89,1360,294,115,11,13,81
9778,126,169,465,9,78,2,81
9779,111,147,328,30,51,5,6
9780,144,428,180,112,111,20,100
9781,121,564,32,76,113,13,59
9782,104,807,200,27,61,15,46
9783,45,387,284,2,86,20,51
9784,117,276,368,59,7,15,80
9785,27,318,306,105,113,12,32
9786,56,593,359,71,16,5,58
9787,128,435,141,45,24,14,93
9788,112,1101,187,110,56,17,24
9789,60,376,257,88,59,7,85
9790,35,434,496,106,16,12,88
9791,38,897,332,41,71,16,86
9792,124,757,33,31,76,12,71
9793,53,207,321,84,83,15,73
9794,43,871,134,80,32,3,23
9795,12,1263,45,65,94,16,18
9796,196,1239,221,21,6,15,80
9797,146,876,296,111,12,15,36
9798,62,1237,369,97,110,5,73
9799,44,1385,440,70,21,9,20
9800,43,473,36,114,43,11,51
9801,16,1148,169,24,91,2,30
9802,60,1225,170,104,115,15,69
9803,186,1136,308,104,2,7,12
9804,65,173,62,97,44,11,89
9805,127,816,209,90,103,16,33
9806,144,1417,310,116,110,12,7
9807,137,134,166,42,90,8,54
9808,163,485,333,6,67,3,28
9809,88,761,415,63,95,8,38
9810,40,367,445,18,66,13,83
9811,108,1211,430,23,19,16,100
9812,191,916,357,76,38,6,6
9813,169,334,299,3,9,8,51
9814,48,636,328,64,15,12,15
9815,161,1131,101,92,23,9,26
9816,64,280,52,24,94,4,36
9817,36,1391,135,20,45,20,3
9818,167,1123,259,109,10,17,37
9819,163,942,41,81,59,16,32
9820,182,535,26,23,41,7,9
9821,197,148,373,79,16,7,28
9822,143,1097,224,94,75,18,35
9823,166,1309,426,20,43,16,56
9824,75,1037,439,17,13,1,56
9825,79,1011,373,90,12,17,41
9826,177,1144,206,47,44,5,32
9827,21,919,293,64,31,2,56
9828,53,1318,491,56,7,20,93
9829,11,401,204,84,77,11,34
9830,164,373,490,83,79,2,48
9831,57,448,435,15,74,16,57
9832,50,437,214,58,82,20,42
9833,57,889,256,110,106,7,80
9834,14,1242,184,74,54,20,78
9835,108,263,369,44,10,9,41
9836,187,7,19,92,4,1,35
9837,53,600,282,69,48,10,4
9838,141,750,242,83,96,18,41
9839,170,531,412,111,97,13,49
9840,71,11,274,62,23,18,90
9841,83,763,400,91,74,9,4
9842,168,1017,128,6,15,6,77
9843,69,982,443,90,118,6,65
9844,62,864,24,4,66,6,96
9845,173,615,86,26,9,4,42
9846,70,1200,406,91,28,5,14
9847,65,1367,443,56,57,18,61
9848,195,325,185,1,4,10,52
9849,36,474,218,23,112,10,6
9850,142,369,410,81,55,14,64
9851,24,490,319,59,57,7,7
9852,58,650,110,84,7,14,54
9853,88,1377,454,63,56,20,47
9854,186,451,162,94,63,6,52
9855,122,742,431,104,111,16,37
9856,62,850,33,113,23,6,65
9857,27,884,13,114,51,9,13
9858,184,617,86,51,84,14,83
9859,198,1210,71,51,26,4,99
9860,122,670,63,6,40,6,44
9861,129,681,443,42,41,13,30
9862,105,459,226,34,119,17,47
9863,180,1329,45,92,102,3,22
9864,54,154,52,47,108,9,4
9865,8,639,36,80,15,15,3
9866,78,728,378,31,14,20,3
9867,69,281,165,100,118,11,39
9868,108,686,65,76,74,18,78
9869,145,1,340,115,32,20,14
9870,136,1215,333,72,104,4,42
9871,164,338,98,39,51,16,94
9872,35,817,210,68,69,10,75
9873,161,579,11,62,55,13,27
9874,167,1359,187,102,2,3,39
9875,113,1434,95,8,67,3,45
9876,123,451,262,23,52,9,75
9877,73,589,390,114,112,12,66
9878,39,1320,107,5,30,4,99
9879,60,409,146,58,70,4,78
9880,185,1285,230,64,40,12,68
9881,13,20,338,111,17,17,58
9882,147,499,344,110,60,17,94
9883,113,1117,417,106,41,17,89
9884,108,1381,92,18,47,16,13
9885,68,600,76,48,30,13,74
9886,72,232,304,46,23,7,49
9887,147,1390,452,73,83,4,73
9888,121,1250,382,75,54,3,64
9889,34,1207,76,87,113,8,98
9890,172,675,337,96,103,3,56
9891,183,1117,104,73,8,10,2
9892,67,911,109,108,106,13,65
9893,92,276,66,94,101,20,58
9894,197,1014,321,39,95,12,83
9895,184,662,102,19,70,2,30
9896,87,257,415,83,4,17,79
9897,195,605,313,16,43,9,31
9898,78,1183,118,88,15,7,4
9899,70,412,302,6,40,14,56
9900,183,540,67,8,83,4,29
9901,36,788,30,50,17,7,91
9902,27,1002,226,20,8,12,35
9903,142,70,466,26,52,17,88
9904,57,456,307,112,115,8,55
9905,132,14,89,73,62,11,69
9906,112,80,53,74,70,16,91
9907,60,337,453,96,43,11,3
9908,110,1150,474,7,19,7,32
9909,104,590,108,49,22,6,93
9910,34,413,26,52,112,9,63
9911,27,1255,411,72,85,14,62
9912,53,1062,155,2,62,14,35
9913,129,1082,281,54,14,2,50
9914,49,735,474,64,62,11,16
9915,99,1207,390,79,97,1,23
9916,57,494,214,112,89,10,79
9917,10,361,89,76,2,1,75
9918,10,799,465,85,59,11,69
9919,62,235,278,37,1,20,76
9920,162,1066,408,36,23,15,96
9921,101,720,280,28,82,17,15
9922,74,669,470,19,48,4,62
9923,137,1420,451,64,118,6,74
9924,190,832,303,88,20,18,18
