NodeID,Zone,Conn,Dist,Users,BW
8729,N,7033,97,451,22
8730,S,8271,92,98,21
8731,S,43,58,407,52
8732,E,57,59,302,63
8733,N,9382,79,176,12
8734,S,5182,15,310,95
8735,W,45,45,88,13
8736,S,7373,35,411,64
8737,E,394,47,186,30
8738,E,2307,82,236,95
8739,N,9357,34,266,48
8740,S,4920,84,439,65
8741,C,2508,54,137,73
8742,W,4741,100,267,89
8743,C,3392,98,101,67
8744,C,1472,11,400,77
8745,W,634,21,236,90
8746,C,9486,71,386,57
8747,S,9124,69,334,91
8748,E,1667,4,274,31
8749,N,106,34,424,63
8750,S,7054,2,91,97
8751,N,6806,31,328,48
8752,E,3151,78,59,14
8753,E,6525,36,364,14
8754,N,9404,57,146,87
8755,N,3111,65,147,10
8756,N,1718,62,409,45
8757,C,7837,62,245,37
8758,N,6370,23,150,33
8759,E,7751,18,303,20
8760,E,7029,14,152,64
8761,E,2047,97,253,36
8762,W,6520,9,147,88
8763,W,3216,42,334,88
8764,N,179,63,339,92
8765,C,8552,25,356,15
8766,W,9356,83,195,39
8767,E,3709,23,379,94
8768,C,2607,63,308,73
8769,N,5249,39,461,62
8770,S,4229,15,361,89
8771,E,5246,3,493,8
8772,N,214,68,310,17
8773,C,858,4,316,42
8774,S,2919,41,396,64
8775,S,8019,10,168,93
8776,N,6651,30,71,29
8777,W,4604,31,461,75
8778,C,6745,75,350,44
8779,W,3401,2,404,25
8780,N,4120,11,256,71
8781,C,5017,67,282,41
8782,C,3144,97,329,84
8783,S,2125,12,466,82
8784,S,3425,90,122,65
8785,W,1424,9,353,65
8786,S,1831,53,82,25
8787,S,8999,88,328,96
8788,C,1770,73,384,31
8789,N,6895,79,418,27
8790,C,6657,56,345,9
8791,S,2603,70,399,10
8792,W,7955,28,139,17
8793,N,3613,3,353,17
8794,E,7314,36,494,71
8795,S,6868,60,292,87
8796,N,1791,35,138,23
8797,N,8809,88,364,4
8798,N,7598,37,115,3
8799,W,4007,53,355,35
8800,N,5862,76,374,6
8801,N,6561,48,235,9
8802,W,2612,32,194,57
8803,C,4768,81,173,46
8804,N,769,90,214,89
8805,S,5723,5,282,47
8806,C,3310,97,369,16
8807,C,5510,89,161,32
8808,C,2848,32,110,78
8809,S,7651,83,252,16
8810,C,8762,94,378,11
8811,C,6741,50,78,43
8812,E,2697,34,465,36
8813,S,7255,97,440,59
8814,N,6550,40,473,29
8815,W,3787,49,286,41
8816,C,8404,81,238,14
8817,C,1817,51,135,97
8818,E,4774,9,50,22
8819,S,2205,10,126,68
8820,C,9780,94,173,20
8821,C,853,2,137,70
8822,E,137,6,98,62
8823,E,354,52,307,95
8824,S,9980,4,255,75
8825,C,4395,41,394,72
8826,S,2783,100,134,88
8827,C,5429,28,211,29
8828,W,3054,50,263,38
8829,S,5435,80,124,34
8830,C,2897,58,222,58
8831,S,5387,35,161,18
8832,S,1179,54,143,29
8833,N,9045,9,364,39
8834,E,5826,100,124,84
8835,N,8057,26,420,15
8836,S,7787,90,198,92
8837,N,2804,18,411,21
8838,W,9125,54,427,1
8839,E,7912,25,77,2
8840,N,1462,15,336,7
8841,N,9160,22,445,1
8842,S,8680,62,103,60
8843,C,6012,37,458,11
8844,W,2285,77,163,66
8845,W,9521,12,139,91
8846,N,2264,91,321,62
8847,E,6638,28,482,20
8848,E,951,40,311,35
8849,S,376,2,431,38
8850,S,651,9,422,4
8851,W,4002,2,105,79
8852,S,218,48,162,100
8853,E,1981,71,434,31
8854,E,8422,15,276,94
8855,S,152,42,346,84
8856,C,5485,64,416,62
8857,W,1629,67,266,17
8858,C,3256,51,169,82
8859,E,7588,86,127,76
8860,E,463,43,94,71
8861,S,6401,100,479,6
8862,C,4868,61,357,66
8863,C,2576,67,168,26
8864,C,9908,67,438,72
8865,C,6527,89,135,46
8866,E,4053,91,451,42
8867,S,3527,9,84,39
8868,C,5549,10,360,24
8869,W,7333,100,142,55
8870,E,8424,85,341,88
8871,E,1684,16,467,3
8872,W,2614,46,110,83
8873,E,5348,15,75,82
8874,C,3189,2,294,12
8875,N,7622,8,103,27
8876,N,5061,82,89,6
8877,N,7062,2,409,96
8878,W,5756,75,428,8
8879,W,5311,84,435,35
8880,S,964,78,102,49
8881,N,6410,33,245,22
8882,S,4064,1,207,87
8883,E,707,68,210,1
8884,C,8392,88,353,52
8885,S,6681,70,83,85
8886,S,1094,62,245,19
8887,S,9570,40,425,1
8888,S,3468,85,208,18
8889,E,8304,32,108,5
8890,E,1404,24,53,90
8891,S,2936,90,112,58
8892,N,860,77,193,30
8893,W,8850,54,160,4
8894,W,6496,88,69,32
8895,C,5428,54,186,24
8896,C,4482,35,405,33
8897,W,2181,94,227,11
8898,S,1603,38,90,20
8899,C,6740,83,355,51
8900,S,6597,96,479,25
8901,W,9850,1,357,2
8902,C,1762,2,208,53
8903,C,7383,37,484,61
8904,W,7678,66,125,52
8905,C,9960,7,204,19
8906,N,3292,5,455,19
8907,C,3583,86,383,100
8908,C,7165,8,303,34
8909,S,4301,95,450,76
8910,C,6456,75,339,55
8911,S,4867,98,109,61
8912,W,9629,89,73,34
8913,E,1417,83,176,83
8914,C,7857,1,369,57
8915,E,3924,73,447,4
8916,C,3279,86,316,54
8917,C,8578,88,493,33
8918,W,6166,93,344,7
8919,N,9,62,443,13
8920,C,5818,16,404,27
8921,E,526,58,237,100
8922,N,5950,91,63,38
8923,W,9381,7,235,74
8924,W,1172,75,177,80
8925,S,901,95,249,49
8926,C,4235,86,151,66
8927,C,8596,12,424,48
8928,S,4566,81,373,85
8929,N,3802,4,196,93
8930,S,6856,96,353,76
8931,C,4279,6,326,12
8932,W,9149,82,145,49
8933,S,8843,44,111,43
8934,E,1720,76,410,4
8935,C,2315,91,95,17
8936,E,4229,10,401,18
8937,N,9746,73,489,81
8938,N,8455,80,142,99
8939,C,6246,58,385,54
8940,E,510,22,164,39
8941,C,6143,28,249,8
8942,W,8054,51,264,94
8943,C,9827,46,350,68
8944,E,4660,63,227,39
8945,W,3570,39,333,4
8946,S,9425,34,277,34
8947,C,9856,59,227,50
8948,E,1288,78,372,71
8949,N,880,74,170,27
8950,C,8639,2,446,26
8951,C,8330,88,223,24
8952,C,1569,25,308,64
8953,N,2940,27,163,9
8954,S,6078,9,469,65
8955,S,9986,57,185,89
8956,C,1238,97,273,88
8957,N,9020,84,107,39
8958,W,4855,5,451,12
8959,E,3306,26,78,8
8960,W,274,80,92,71
8961,W,3262,8,277,64
8962,W,4156,94,175,61
8963,C,6827,71,463,89
8964,N,9185,99,207,16
8965,W,8787,87,76,4
8966,S,553,24,334,36
8967,W,6876,67,270,58
8968,S,1968,92,369,38
8969,E,5815,85,177,4
8970,N,3663,3,306,15
8971,N,2203,99,457,59
8972,S,5213,69,304,25
8973,E,2401,38,319,20
8974,S,8348,43,247,22
8975,S,1727,32,491,85
8976,E,2894,44,318,69
8977,N,5733,62,307,81
8978,C,5659,40,172,60
8979,S,1581,23,168,15
8980,W,8987,8,451,53
8981,C,1249,55,496,22
8982,N,1032,22,437,18
8983,E,5045,63,318,59
8984,E,8296,74,409,17
8985,S,1725,28,449,12
8986,S,1737,39,212,97
8987,W,2168,16,437,35
8988,W,8787,76,62,87
8989,E,7960,96,152,38
8990,N,6804,65,475,78
8991,E,6075,59,136,29
8992,E,7651,17,469,47
8993,S,8511,63,136,23
8994,C,4741,53,131,47
8995,E,6074,92,270,27
8996,E,5501,85,74,20
8997,S,7562,21,327,51
8998,W,8388,42,115,7
8999,C,3587,37,55,20
9000,S,281,14,121,50
9001,S,6714,66,268,54
9002,C,4519,95,461,12
9003,S,9826,2,66,41
9004,W,3892,53,204,18
9005,N,7258,2,167,22
9006,W,1468,44,373,72
9007,W,5006,36,322,74
9008,C,5056,5,207,94
9009,E,7950,74,406,83
9010,E,3593,42,270,32
9011,N,7266,46,441,1
9012,W,2599,14,399,2
9013,E,7922,92,413,73
9014,N,534,31,103,100
9015,S,2227,12,195,76
9016,E,1071,27,144,77
9017,N,9294,13,79,54
9018,W,9646,49,412,68
9019,C,1720,61,325,84
9020,E,8099,69,80,45
9021,S,6706,85,232,48
9022,S,6206,91,388,1
9023,E,2011,11,94,46
9024,S,5188,19,481,78
9025,C,7062,73,365,74
9026,N,2862,65,254,2
9027,E,9670,91,498,62
9028,N,1555,1,498,13
9029,N,7882,7,325,29
9030,N,8319,40,227,49
9031,N,4745,30,111,26
9032,N,2103,26,176,48
9033,W,9175,34,370,60
9034,C,9761,50,214,85
9035,E,6314,56,279,91
9036,W,2408,35,424,95
9037,W,3614,34,224,14
9038,E,680,4,125,55
9039,C,863,56,86,57
9040,C,1482,96,364,44
9041,C,3989,92,471,72
9042,S,1237,55,210,84
9043,N,2800,22,440,44
9044,C,6333,7,419,39
9045,C,2383,49,306,48
9046,N,4670,5,320,68
9047,S,7649,69,442,64
9048,W,4164,46,275,7
9049,N,6772,41,125,24
9050,N,7300,51,380,58
9051,S,9716,71,188,23
9052,N,9857,68,467,33
9053,N,9437,33,497,60
9054,S,5341,14,72,91
9055,E,461,38,67,99
9056,N,4832,58,273,77
9057,N,5650,73,193,53
9058,C,8332,39,107,79
9059,C,4981,11,466,31
9060,S,5661,85,232,44
9061,S,2521,17,283,86
9062,N,8747,6,143,84
9063,C,9772,71,410,90
9064,N,7088,71,204,5
9065,E,6498,33,429,50
9066,N,3412,18,362,44
9067,N,8183,88,216,1
9068,W,6766,22,324,23
9069,S,8339,51,116,26
9070,E,4350,20,342,34
9071,N,7066,92,187,24
9072,E,9587,60,148,99
9073,N,2662,91,105,83
9074,C,2616,86,190,28
9075,C,7510,23,387,56
9076,E,5199,47,274,49
9077,N,7198,60,300,31
9078,S,7807,97,228,3
9079,S,2240,43,418,100
9080,E,3583,51,444,7
9081,S,5787,84,272,73
9082,S,3107,23,332,25
9083,W,3218,2,157,24
9084,S,8967,37,378,4
9085,N,4732,36,421,78
9086,S,7931,23,184,60
9087,W,8722,91,471,63
9088,W,9053,20,359,40
9089,C,8129,45,332,64
9090,W,9469,33,171,4
9091,N,7187,12,266,19
9092,S,1795,51,393,34
9093,E,4708,75,393,85
9094,E,3015,86,302,55
9095,S,1302,31,285,94
9096,S,5461,62,197,89
9097,E,4543,75,291,45
9098,E,8392,60,112,44
9099,N,9770,43,429,70
9100,E,7185,49,230,1
9101,C,1008,68,110,48
9102,W,489,8,445,74
9103,N,2541,49,180,74
9104,N,3890,40,187,78
9105,W,5258,22,454,9
9106,E,3042,82,121,76
9107,C,2222,5,98,52
9108,N,3774,96,403,95
9109,S,5013,50,260,4
9110,E,5276,61,291,47
9111,S,9321,87,322,68
9112,N,4594,65,138,75
9113,N,3197,47,75,57
9114,W,24,41,62,19
9115,E,1525,62,425,58
9116,E,6736,72,61,9
9117,S,2860,30,191,40
9118,N,1815,7,128,1
9119,N,4205,12,311,65
9120,W,6432,1,210,6
9121,C,2035,14,133,51
9122,N,2226,63,115,92
9123,W,9240,17,52,33
9124,N,3461,100,455,15
9125,N,4448,75,183,5
9126,N,1837,99,302,50
9127,E,9682,59,92,52
9128,N,6377,49,270,29
9129,N,7210,65,239,67
9130,E,6454,56,164,44
9131,W,8358,98,203,4
9132,E,6767,69,111,34
9133,S,5046,60,459,67
9134,N,810,42,54,22
9135,W,1530,98,164,20
9136,N,8661,76,380,34
9137,S,7147,13,207,81
9138,C,5330,88,211,66
9139,N,2451,4,166,95
9140,S,6514,66,465,52
9141,E,1438,61,135,65
9142,N,9231,28,209,92
9143,N,354,22,457,60
9144,C,1646,3,396,2
9145,S,8954,44,492,66
9146,E,1485,32,449,35
9147,N,8404,99,139,78
9148,S,5641,56,147,56
9149,S,9701,49,399,10
9150,W,9082,44,170,34
9151,N,6112,29,268,35
9152,N,7386,30,415,89
9153,W,2063,79,295,73
9154,N,5225,29,293,82
9155,N,7946,23,473,81
9156,W,8061,93,448,59
9157,C,5574,2,489,81
9158,S,3422,48,272,54
9159,S,8034,15,218,26
9160,N,9329,45,159,76
9161,S,1301,5,423,43
9162,N,9289,62,310,13
9163,N,9142,89,336,43
9164,N,8640,71,168,52
9165,N,3714,64,491,10
9166,S,7381,17,405,37
9167,E,6187,78,377,75
9168,N,9463,98,347,94
9169,C,4392,52,52,64
9170,C,4137,76,219,80
9171,S,3447,86,454,40
9172,C,557,43,202,36
9173,S,1098,81,103,18
9174,N,5268,26,431,32
9175,W,7847,45,360,13
9176,S,5080,24,187,100
9177,C,1875,65,223,33
9178,W,9035,73,92,55
9179,N,9947,19,116,66
9180,N,321,58,265,69
9181,C,2374,100,299,15
9182,N,5186,27,96,41
9183,W,597,14,124,99
9184,W,9350,16,193,19
9185,C,426,6,310,38
9186,S,9921,89,121,53
9187,S,2010,26,262,24
9188,N,4499,11,272,86
9189,S,2484,79,257,16
9190,W,4569,74,252,33
9191,C,8250,24,291,85
9192,C,2448,8,186,81
9193,W,7568,11,148,63
9194,W,4552,65,417,53
9195,W,2388,16,338,54
9196,W,8156,41,295,72
9197,E,6964,84,427,49
9198,N,1772,43,241,59
9199,C,2487,72,190,18
9200,C,8629,65,395,42
9201,S,2455,16,413,72
9202,W,9598,85,340,72
9203,C,9450,91,194,64
9204,E,9934,32,127,95
9205,C,1631,77,237,10
9206,W,1778,63,227,98
9207,E,9279,94,177,88
9208,W,226,57,166,57
9209,E,8228,92,178,53
9210,E,1096,43,363,43
9211,W,4603,55,311,73
9212,C,66,95,253,53
9213,W,5926,88,408,53
9214,N,4918,63,150,3
9215,E,425,93,253,56
9216,C,8355,78,410,84
9217,N,1430,16,94,41
9218,E,8020,25,283,1
9219,E,5233,53,293,61
9220,N,9580,29,308,83
9221,W,7672,55,186,32
9222,W,9701,63,101,59
9223,N,1950,54,335,22
9224,W,5083,89,406,28
9225,W,4433,73,410,16
9226,N,169,11,332,79
9227,C,2747,49,99,26
9228,W,6160,89,442,88
9229,C,3281,99,187,64
9230,S,3036,97,229,13
9231,E,6871,64,128,69
9232,W,6802,4,495,67
9233,E,7801,69,401,54
9234,N,2725,98,126,72
9235,W,7238,82,209,64
9236,N,4176,38,409,25
9237,N,5943,83,500,19
9238,N,637,100,355,55
9239,N,4569,100,138,28
9240,S,9706,33,277,18
9241,C,3584,21,492,43
9242,S,9397,51,430,58
9243,N,4388,70,186,78
9244,N,1380,90,207,62
9245,S,549,98,223,69
9246,E,4508,25,309,74
9247,E,6733,54,401,61
9248,N,6539,16,273,77
9249,E,2027,29,431,65
9250,N,8330,62,420,35
9251,E,9240,44,413,10
9252,W,1980,71,111,57
9253,S,3345,17,357,43
9254,C,69,67,154,33
9255,W,7353,26,80,23
9256,S,2877,96,369,35
9257,C,6428,11,126,28
9258,C,3167,61,311,27
9259,N,1398,90,368,83
9260,W,294,34,126,7
9261,E,9764,95,70,54
9262,C,2912,9,388,81
9263,W,9148,83,259,72
9264,W,1281,13,411,54
9265,C,2225,99,324,13
9266,N,6439,33,495,69
9267,C,7608,64,345,72
9268,S,2909,24,110,45
9269,S,8618,40,284,91
9270,N,2669,43,357,12
9271,C,1790,77,62,28
9272,W,1919,38,281,68
9273,E,6662,86,433,37
9274,N,9991,23,424,30
9275,C,8744,5,75,46
9276,N,1885,47,322,90
9277,E,1008,9,346,81
9278,C,3362,34,55,47
9279,W,6494,26,233,54
9280,S,7252,19,294,4
9281,C,5092,21,158,12
9282,W,652,80,146,27
9283,N,2806,51,228,7
9284,E,2400,89,463,87
9285,C,5355,59,312,75
9286,S,5672,14,324,77
9287,W,2782,70,339,48
9288,E,4592,45,227,22
9289,S,5989,22,200,53
9290,N,950,93,417,60
9291,C,2801,96,103,32
9292,S,2691,66,212,15
9293,C,4540,46,245,16
9294,C,6165,34,295,97
9295,W,5551,60,297,58
9296,C,41,7,238,66
9297,W,2895,11,64,73
9298,N,7134,54,119,28
9299,S,3500,4,86,86
9300,E,3569,19,328,63
9301,S,6144,23,326,95
9302,W,1815,20,380,59
9303,C,8807,21,173,17
9304,S,4267,70,241,19
9305,N,4899,60,431,67
9306,N,7716,39,427,51
9307,W,8418,27,230,49
9308,E,4035,94,250,1
9309,E,3104,26,264,98
9310,C,408,54,121,68
9311,E,1404,25,431,6
9312,W,5229,21,143,15
9313,W,243,65,427,23
9314,C,1797,15,417,39
9315,N,2292,63,439,47
9316,C,6298,46,394,8
9317,C,4393,98,146,81
9318,N,726,62,326,42
9319,W,1184,17,378,76
9320,C,9009,19,58,85
9321,W,1438,96,100,67
9322,N,8152,49,489,74
9323,S,8185,40,126,71
9324,C,642,40,339,39
9325,E,7553,18,389,28
9326,W,1925,95,426,72
9327,S,4023,67,465,49
9328,C,9921,11,467,12
9329,S,6046,87,85,84
9330,S,5452,71,462,33
9331,S,2249,33,113,25
9332,E,6173,26,285,44
9333,W,9244,10,450,23
9334,C,9451,1,123,62
9335,S,1839,79,310,72
9336,W,7281,34,408,46
9337,W,7217,61,136,10
9338,C,3338,27,400,68
9339,S,997,37,447,48
9340,E,5372,9,168,29
9341,E,2680,13,317,77
9342,C,7251,18,117,66
9343,S,2334,80,423,31
9344,N,195,1,195,70
9345,E,987,44,151,85
9346,W,8828,58,233,44
9347,E,744,46,468,74
9348,E,9364,90,477,94
9349,S,2744,67,174,20
9350,N,1767,97,229,50
9351,N,8541,57,82,29
9352,C,1006,40,143,22
9353,W,150,88,477,96
9354,S,6044,48,383,29
9355,N,7576,83,72,29
9356,C,7233,17,466,49
9357,N,9246,81,377,2
9358,S,7494,99,100,3
9359,E,1697,56,345,53
9360,E,1798,74,92,25
9361,S,2609,77,408,91
9362,W,832,49,484,28
9363,W,3379,85,281,68
9364,W,1206,10,495,75
9365,N,3252,84,236,62
9366,S,7043,20,363,9
9367,E,437,80,58,2
9368,S,7661,42,167,29
9369,W,7378,100,257,42
9370,W,8399,52,385,24
9371,E,3769,29,436,14
9372,E,9455,79,415,54
9373,S,3902,63,194,65
9374,C,6179,64,194,20
9375,C,6506,88,81,10
9376,N,8591,2,141,13
9377,C,4749,52,278,30
9378,C,9435,81,166,78
9379,S,8639,27,467,6
9380,N,6308,27,50,30
9381,C,2273,94,408,9
9382,S,820,27,327,74
9383,C,9065,85,495,50
9384,E,8997,38,265,76
9385,C,3192,52,175,16
9386,E,7675,76,375,32
9387,S,9566,79,138,8
9388,W,1970,59,265,98
9389,E,4619,26,117,33
9390,N,9635,6,260,78
9391,C,1829,85,385,93
9392,W,7675,41,206,17
9393,E,1453,56,297,72
9394,W,7814,34,246,19
9395,W,6221,73,222,37
9396,N,9027,80,126,38
9397,W,6727,52,259,13
9398,E,6081,10,463,94
9399,W,9535,48,97,45
9400,W,6899,40,256,57
9401,S,5368,42,425,53
9402,E,7817,40,308,61
9403,W,8413,97,298,16
9404,E,2363,72,437,32
9405,S,1450,100,289,63
9406,C,3361,91,103,59
9407,W,388,22,366,31
9408,C,1490,99,89,98
9409,W,5051,1,366,5
9410,S,4968,59,126,39
9411,S,9610,54,122,26
9412,N,9871,23,219,44
9413,E,2375,51,487,86
9414,C,6078,77,343,1
9415,C,4590,59,94,48
9416,C,8310,17,144,99
9417,N,3057,60,463,97
9418,C,4529,14,69,99
9419,W,3104,14,325,44
9420,N,7625,34,289,15
9421,C,3083,91,450,90
9422,W,8965,91,208,63
9423,S,2176,76,425,64
9424,W,6324,30,352,82
9425,C,2033,14,373,6
9426,C,8893,96,254,54
9427,C,318,37,103,67
9428,E,2058,30,477,51
9429,E,7142,32,437,2
9430,C,9279,67,450,54
9431,S,2727,37,214,62
9432,C,9030,18,94,51
9433,N,4691,6,280,29
9434,N,6747,47,316,30
9435,E,1399,11,255,40
9436,E,9740,93,127,36
9437,N,5564,77,196,67
9438,N,5877,86,328,22
9439,E,3105,19,497,22
9440,C,9767,80,99,98
9441,E,6163,67,292,77
9442,E,1567,74,84,97
9443,N,2398,67,426,45
9444,E,9729,91,54,95
9445,C,621,39,486,43
9446,W,9775,86,235,33
9447,W,8858,27,189,59
9448,S,2152,90,489,17
9449,N,5926,90,341,2
9450,W,3464,1,277,11
9451,W,1969,41,482,30
9452,W,2533,93,267,4
9453,N,8636,24,301,55
9454,N,4107,2,170,89
9455,E,8908,59,350,13
9456,N,9791,9,71,69
9457,S,7499,71,53,71
9458,S,773,11,255,37
9459,N,9183,12,148,19
9460,W,4272,25,207,73
9461,E,9335,56,297,6
9462,W,7095,24,301,75
9463,C,6882,17,222,85
9464,E,8360,17,54,67
9465,S,3115,28,499,54
9466,S,7866,91,303,33
9467,C,2847,69,395,75
9468,W,1553,18,272,81
9469,E,3236,46,279,39
9470,C,6383,70,103,95
9471,C,4978,30,382,63
9472,S,4002,74,124,82
9473,S,3303,49,195,28
9474,E,4934,69,146,76
9475,E,234,27,83,49
9476,N,2737,75,372,62
9477,N,1251,98,211,47
9478,S,886,100,92,93
9479,S,4232,77,371,85
9480,E,7576,12,437,53
9481,C,9613,71,79,34
9482,W,7838,10,301,15
9483,E,1769,11,264,73
9484,N,7124,83,149,13
9485,S,9518,72,484,67
9486,S,1303,18,344,18
9487,W,3146,5,381,19
9488,S,71,1,321,11
9489,C,5202,75,374,11
9490,E,8996,71,153,96
9491,N,7529,28,291,82
9492,E,4215,24,353,42
9493,C,7369,84,197,54
9494,E,7371,5,407,54
9495,S,9029,65,457,46
9496,C,9690,9,245,68
9497,W,7226,29,56,28
9498,N,2316,34,54,77
9499,N,4196,21,336,39
9500,S,2617,27,197,91
9501,E,114,16,474,86
9502,W,775,19,284,81
9503,S,6460,53,359,32
9504,S,9712,79,382,4
9505,N,2569,29,338,66
9506,N,5852,41,314,72
9507,E,4642,55,179,7
9508,N,6146,45,359,24
9509,W,6310,10,106,40
9510,S,6880,3,486,56
9511,C,8157,62,299,26
9512,E,4769,53,139,65
9513,E,5058,99,258,44
9514,S,9786,84,321,73
9515,C,1307,64,372,64
9516,N,3267,3,458,58
9517,C,6274,49,279,27
9518,N,6875,97,215,41
9519,C,2279,48,185,81
9520,N,1975,78,468,55
9521,C,9470,37,196,77
9522,S,719,45,159,14
9523,C,3866,49,403,55
9524,W,1358,4,279,78
9525,S,902,17,476,70
9526,N,5822,87,436,66
9527,W,3206,4,350,57
9528,C,6786,95,176,62
9529,N,1992,13,411,57
9530,S,2781,64,276,94
9531,N,3583,86,278,87
9532,W,4448,14,353,57
9533,C,4872,60,343,52
9534,W,3228,40,341,13
9535,W,2572,8,323,56
9536,E,4835,58,284,73
9537,C,8446,33,335,21
9538,E,1481,81,84,29
9539,N,7684,28,218,17
9540,C,13,36,377,13
9541,S,5340,89,397,50
9542,S,4698,44,397,21
9543,C,1216,25,306,77
9544,C,1650,16,463,34
9545,C,873,92,300,15
9546,S,1676,28,322,62
9547,C,2900,36,114,40
9548,S,5512,17,457,54
9549,S,8378,88,428,54
9550,N,149,69,304,10
9551,C,3440,6,288,14
9552,W,7975,66,340,73
9553,W,3813,16,135,93
9554,C,3703,57,86,17
9555,E,978,12,164,66
9556,S,1369,11,279,78
9557,W,5563,23,245,88
9558,S,8329,23,273,52
9559,S,4082,12,468,55
9560,W,3337,89,338,33
9561,S,7018,96,277,32
9562,C,1617,54,315,61
9563,N,2666,94,209,84
9564,E,7692,20,225,92
9565,E,5530,19,313,47
9566,C,2331,85,477,28
9567,C,4097,80,94,30
9568,S,5495,54,385,33
9569,C,5579,74,290,1
9570,N,7562,22,462,74
9571,C,5533,89,111,33
9572,C,72,15,348,4
9573,N,1356,4,242,51
9574,C,5483,13,357,81
9575,S,2675,14,118,72
9576,E,429,98,306,10
9577,S,4086,32,213,87
9578,W,6346,92,131,30
9579,E,6508,1,78,1
9580,N,8455,26,494,13
9581,E,2601,90,418,15
9582,C,9231,18,100,45
9583,S,1543,84,191,1
9584,N,6958,82,186,77
9585,E,8076,11,326,99
9586,S,3855,88,329,67
9587,N,2088,76,447,29
9588,W,1372,15,480,60
9589,C,1474,34,150,93
9590,E,7448,39,480,38
9591,N,3062,92,432,93
9592,N,2801,61,317,48
9593,C,4638,54,137,12
9594,N,7886,5,496,10
9595,W,3897,73,383,3
9596,N,690,59,241,45
9597,W,753,10,67,20
9598,N,7141,52,429,56
9599,W,8530,80,128,67
9600,W,4435,16,265,32
9601,N,3600,100,127,30
9602,S,3785,56,409,34
9603,W,5623,84,334,64
9604,C,6191,49,354,50
9605,C,422,62,157,69
9606,W,8752,71,389,10
9607,W,84,89,262,86
9608,W,2961,25,240,62
9609,C,6617,25,109,36
9610,W,896,84,288,47
9611,W,665,33,183,82
9612,W,4980,96,268,92
9613,W,8689,78,247,6
9614,E,1837,66,480,14
9615,C,6108,5,346,75
9616,W,4600,3,141,40
9617,W,2164,84,364,64
9618,C,9486,80,278,74
9619,S,3310,94,230,97
9620,E,8134,88,240,85
9621,N,7618,12,207,89
9622,W,9664,1,438,77
9623,W,4766,42,78,14
9624,E,5913,45,119,28
9625,S,1606,36,147,92
9626,E,1245,64,124,77
9627,W,2285,8,181,46
9628,E,7693,23,187,40
9629,C,1635,95,160,7
9630,C,2286,83,246,45
9631,E,7738,18,118,87
9632,S,8936,79,259,44
9633,C,3246,62,190,83
9634,S,4587,26,376,15
9635,C,8301,1,301,55
9636,W,8906,60,331,70
9637,W,9649,19,478,53
9638,C,8084,47,137,51
9639,C,7686,55,362,95
9640,N,1915,22,215,96
9641,E,4207,81,350,24
9642,W,9862,92,436,74
9643,C,4115,100,362,83
9644,C,3533,74,104,18
9645,N,7638,24,356,24
9646,W,238,75,433,63
9647,E,469,97,413,18
9648,S,1328,10,415,40
9649,E,7086,11,100,59
9650,W,6204,75,107,4
9651,C,9760,89,340,44
9652,S,7872,39,147,6
9653,E,4285,59,472,34
9654,S,3904,75,461,94
9655,N,3432,54,103,68
9656,S,9919,56,51,61
9657,C,3961,98,214,16
9658,N,4174,84,397,72
9659,C,2377,15,116,21
9660,C,9627,24,100,83
9661,N,8392,37,342,23
9662,W,9626,28,213,72
9663,C,2250,70,315,72
9664,C,2457,57,314,42
9665,N,1399,40,78,71
9666,N,1250,56,380,76
9667,S,2700,79,137,35
9668,S,1560,12,221,6
9669,S,6209,52,333,34
9670,S,1392,40,261,31
9671,S,7144,1,156,62
9672,W,5784,8,230,22
9673,S,9393,71,55,47
9674,C,2761,63,53,83
9675,C,3771,20,414,39
9676,N,7155,65,326,16
9677,E,4047,42,382,55
9678,W,5190,37,465,62
9679,C,7561,4,111,100
9680,S,2733,30,134,81
9681,E,1112,98,460,51
9682,E,1603,26,51,47
9683,W,7671,14,498,63
9684,N,7717,64,368,12
9685,N,6392,6,395,79
9686,S,5781,85,362,32
9687,S,3378,81,133,23
9688,C,4743,70,91,52
9689,N,6173,83,272,38
9690,C,2322,57,216,23
9691,E,5686,27,305,23
9692,W,1328,45,118,2
9693,N,5029,40,276,9
9694,E,3087,76,63,63
9695,C,3905,33,261,76
9696,C,9457,85,149,24
9697,N,8049,34,318,23
9698,W,3202,85,346,27
9699,C,4898,93,336,6
9700,C,3733,64,257,59
9701,S,531,54,260,95
9702,W,6101,26,174,47
9703,W,6947,62,212,32
9704,E,4446,1,366,21
9705,W,8397,26,281,74
9706,C,8507,53,152,71
9707,E,4922,86,391,18
9708,E,572,44,492,15
9709,E,6275,26,404,92
9710,S,1394,62,353,39
9711,C,2152,65,218,30
9712,S,1712,86,241,23
9713,C,5291,26,471,67
9714,W,5060,92,142,42
9715,N,4739,51,305,81
9716,S,6514,48,90,66
9717,W,8105,59,244,41
9718,C,5071,30,294,13
9719,N,4048,8,124,99
9720,W,3830,93,450,16
9721,W,4059,52,460,29
9722,W,2001,93,58,14
9723,W,8812,92,368,61
9724,E,2390,32,256,35
9725,S,9384,8,331,10
9726,C,2037,81,228,8
9727,S,1151,22,274,78
9728,E,4033,89,230,42
9729,S,150,71,317,56
9730,S,8398,29,220,5
9731,W,1753,7,140,90
9732,W,8869,91,297,35
9733,S,4345,17,419,3
